DateTime;timestamp;DeviceID;uptime;Status;measuretime;person;window_open;window_event;door_event;dHdt;dCO2dt;bat;bat_e;health;performance;virus;tvoc;tvoc_e;co2;co2_e;oxygen;oxygen_e;co;co_e;o3;o3_e;pm1;pm1_e;pm2_5;pm2_5_e;pm10;pm10_e;cnt0_3;cnt0_3_e;cnt0_5;cnt0_5_e;cnt1;cnt1_e;cnt2_5;cnt2_5_e;cnt5;cnt5_e;cnt10;cnt10_e;TypPS;temperature;temperature_e;humidity;humidity_e;humidity_abs;humidity_abs_e;dewpt;dewpt_e;pressure;pressure_e;pressure_rel;pressure_rel_e;no2;no2_e;so2;so2_e;h2s;h2s_e;sound;sound_e;sound_max;tvoc_ionsc;tvoc_ionsc_e;radon;radon_e;n2o;n2o_e;no2_insplorion;no2_insplorion_e;ch4_MIPEX;ch4_MIPEX_e;c3h8_MIPEX;c3h8_MIPEX_e;flammable;ethanol;ethanol_e;iaq_spec;iaq_spec_e;resp_irr_spec;resp_irr_spec_e;nh3_MR100;nh3_MR100_e;acid_M100;acid_M100_e;h2_M1000;h2_M1000_e;no_M250;no_M250_e;cl2_M20;cl2_M20_e;ch2o_M10;ch2o_M10_e;pm1_SPS30;pm1_SPS30_e;pm2_5_SPS30;pm2_5_SPS30_e;pm4_SPS30;pm4_SPS30_e;pm10_SPS30;pm10_SPS30_e;cnt0_5_SPS30;cnt0_5_SPS30_e;cnt1_SPS30;cnt1_SPS30_e;cnt2_5_SPS30;cnt2_5_SPS30_e;cnt4_SPS30;cnt4_SPS30_e;cnt10_SPS30;cnt10_SPS30_e;TypPS_SPS30;br2;f2;hf;hcl;hcn;ch4s;clo2;cs2;ph3;sih4;c2h4;c2h4o;ash3;h2o2;refrigerant
02.12.2022 01:01:05;1669939265000;880f01e687e2572cea04e80fc6a68085;276117;OK;1791;0;0;0;0;0,05;-2,41;0;0;569;816;"";165,809;24,87;471,199;64,14;20,85;0,82;1,555;0,22;16,152;1,82;9,469;11,0;11,931;11,0;13,175;11,07;1409,053;147,07;445,262;53,27;54,189;15,23;3,678;10,42;1,242;10,06;0,438;10,0;2,127;20,887;0,54;32,645;3,34;5,966;0,53;4,027;1,28;959,2919;1,0;"";"";21,776;2,42;82,78601;11,58;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
02.12.2022 01:03:06;1669939386000;880f01e687e2572cea04e80fc6a68085;276237;OK;1792;0;0;0;0;-0,02;-5,78;0;0;577;814;"";162,406;24,36;470,954;64,13;20,854;0,82;1,556;0,22;16,038;1,81;9,256;11,0;12,505;11,09;13,583;11,26;1406,22;146,78;442,023;53,01;45,771;14,49;4,171;10,32;1,481;10,04;0,045;10,0;2,037;20,885;0,54;32,546;3,34;5,947;0,53;3,982;1,28;959,277;1,0;"";"";21,775;2,42;82,777;11,58;"";"";13,131;19,94;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
02.12.2022 01:05:06;1669939506000;880f01e687e2572cea04e80fc6a68085;276356;OK;1817;0;0;0;0;-0,09;-7,72;0;0;567;814;"";162,87;24,43;468,786;64,06;20,853;0,82;1,556;0,22;16,009;1,81;9,552;11,0;11,796;11,01;13,417;11,03;1434,175;149,52;454,061;54,16;47,785;14,69;2,513;10,18;1,931;10,09;0,005;10,0;2,306;20,885;0,54;32,551;3,34;5,948;0,53;3,984;1,28;959,2609;1,0;"";"";21,692;2,42;82,891;11,58;"";"";13,014;19,99;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
02.12.2022 01:07:07;1669939627000;880f01e687e2572cea04e80fc6a68085;276477;OK;1815;0;0;0;0;0,0;-4,58;0;0;613;816;"";164,52;24,68;468,864;64,07;20,851;0,82;1,556;0,22;16,067;1,81;8,357;11,0;11,648;11,0;13,128;11,03;1352,57;141,59;425,02;51,37;60,056;15,86;3,958;10,42;3,112;10,3;0,0;10,0;2,341;20,887;0,54;32,632;3,34;5,963;0,53;4,022;1,28;959,2509;1,0;"";"";21,729;2,42;83,40301;11,61;"";"";13,875;19,64;37,8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
02.12.2022 01:09:08;1669939748000;880f01e687e2572cea04e80fc6a68085;276598;OK;1798;0;0;0;0;0,02;0,63;0;0;599;814;"";161,208;24,18;470,832;64,12;20,85;0,82;1,556;0,22;16,071;1,81;8,7;11,0;12,035;11,05;13,333;11,13;1354,033;141,7;422,917;51,18;60,043;15,88;3,648;10,42;1,584;10,1;0,837;10,0;2,245;20,888;0,54;32,552;3,34;5,949;0,53;3,987;1,28;959,244;1,0;"";"";21,72;2,42;83,595;11,62;"";"";13,09;19,96;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
02.12.2022 01:11:08;1669939868000;880f01e687e2572cea04e80fc6a68085;276719;OK;1785;0;0;0;0;0,01;5,79;0;0;584;815;"";162,278;24,34;470,637;64,12;20,851;0,82;1,557;0,22;16,074;1,81;9,078;11,0;11,704;11,0;13,339;11,13;1328,812;139,26;418,332;50,62;61,88;16,01;4,593;10,48;1,557;10,02;0,086;10,0;2,409;20,887;0,54;32,618;3,34;5,961;0,53;4,016;1,28;959,231;1,0;"";"";21,699;2,42;83,844;11,63;"";"";13,009;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
02.12.2022 01:13:08;1669939988000;880f01e687e2572cea04e80fc6a68085;276839;OK;1788;0;0;0;0;-0,05;3,05;0;0;606;814;"";161,034;24,16;469,9;64,1;20,851;0,82;1,557;0,22;16,014;1,81;8,513;11,0;11,994;11,0;14,481;11,34;1377,859;144,08;428,329;51,7;62,852;16,15;6,198;10,64;3,016;10,33;0,7059999;10,0;2,818;20,887;0,54;32,531;3,34;5,945;0,53;3,977;1,28;959,21;1,0;"";"";21,632;2,43;83,358;11,61;"";"";13,001;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
02.12.2022 01:15:09;1669940109000;880f01e687e2572cea04e80fc6a68085;276960;OK;1792;0;0;0;0;-0,05;-2,73;0;0;595;813;"";162,056;24,31;470,53;64,12;20,851;0,82;1,556;0,22;15,939;1,81;8,799;11,0;12,188;11,0;13,136;11,04;1337,722;140,14;419,544;50,81;64,573;16,3;3,324;10,32;1,148;10,05;0,169;10,0;1,997;20,887;0,54;32,503;3,35;5,94;0,53;3,966;1,28;959,194;1,0;"";"";21,505;2,43;82,91101;11,58;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
02.12.2022 01:17:09;1669940229000;880f01e687e2572cea04e80fc6a68085;277080;OK;1802;0;0;0;0;-0,05;-0,9599999;0;0;597;814;"";162,604;24,39;469,808;64,09;20,852;0,82;1,557;0,22;15,933;1,81;8,732;11,0;11,258;11,0;12,03;11,04;1325,371;138,99;423,108;51,12;51,264;15,05;2,747;10,21;1,099;10,01;0,017;10,0;1,83;20,886;0,54;32,521;3,34;5,943;0,53;3,972;1,28;959,184;1,0;"";"";21,561;2,43;82,74501;11,58;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
02.12.2022 01:19:09;1669940349000;880f01e687e2572cea04e80fc6a68085;277200;OK;1795;0;0;0;0;0,01;0,21;0;0;591;814;"";160,649;24,1;470,066;64,1;20,855;0,82;1,557;0,22;15,939;1,81;8,885;11,0;12,204;11,0;13,738;11,13;1403,451;146,5;440,726;52,87;58,223;15,65;5,239;10,51;1,832;10,05;0,527;10,0;2,344;20,888;0,54;32,519;3,34;5,943;0,53;3,973;1,28;959,179;1,0;"";"";21,541;2,43;82,823;11,58;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
