DateTime;timestamp;DeviceID;uptime;Status;measuretime;person;window_open;window_event;door_event;dHdt;dCO2dt;bat;bat_e;health;performance;virus;tvoc;tvoc_e;co2;co2_e;oxygen;oxygen_e;co;co_e;o3;o3_e;pm1;pm1_e;pm2_5;pm2_5_e;pm10;pm10_e;cnt0_3;cnt0_3_e;cnt0_5;cnt0_5_e;cnt1;cnt1_e;cnt2_5;cnt2_5_e;cnt5;cnt5_e;cnt10;cnt10_e;TypPS;temperature;temperature_e;humidity;humidity_e;humidity_abs;humidity_abs_e;dewpt;dewpt_e;pressure;pressure_e;pressure_rel;pressure_rel_e;no2;no2_e;so2;so2_e;h2s;h2s_e;sound;sound_e;sound_max;tvoc_ionsc;tvoc_ionsc_e;radon;radon_e;n2o;n2o_e;no2_insplorion;no2_insplorion_e;ch4_MIPEX;ch4_MIPEX_e;c3h8_MIPEX;c3h8_MIPEX_e;flammable;ethanol;ethanol_e;iaq_spec;iaq_spec_e;resp_irr_spec;resp_irr_spec_e;nh3_MR100;nh3_MR100_e;acid_M100;acid_M100_e;h2_M1000;h2_M1000_e;no_M250;no_M250_e;cl2_M20;cl2_M20_e;ch2o_M10;ch2o_M10_e;pm1_SPS30;pm1_SPS30_e;pm2_5_SPS30;pm2_5_SPS30_e;pm4_SPS30;pm4_SPS30_e;pm10_SPS30;pm10_SPS30_e;cnt0_5_SPS30;cnt0_5_SPS30_e;cnt1_SPS30;cnt1_SPS30_e;cnt2_5_SPS30;cnt2_5_SPS30_e;cnt4_SPS30;cnt4_SPS30_e;cnt10_SPS30;cnt10_SPS30_e;TypPS_SPS30;br2;f2;hf;hcl;hcn;ch4s;clo2;cs2;ph3;sih4;c2h4;c2h4o;ash3;h2o2;refrigerant
03.01.2023 01:00:29;1672704029000;880f01e687e2572cea04e80fc6a68085;231759;OK;1822;0;0;0;0;0,07;-0,01;0;0;813;685;"";223,989;33,6;429,683;62,89;20,94;0,92;1,622;0,23;12,318;1,82;0,747;10,0;0,974;10,0;1,431;10,0;356,38;44,77;107,372;20,46;4,032;10,43;0,615;10,0;0,609;10,0;0,001;10,0;4,328;23,794;0,53;30,216;3,38;6,526;0,64;5,452;1,43;966,8679;1,0;"";"";19,194;2,58;84,7;15,89;"";"";34,041;11,53;57,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
03.01.2023 01:02:29;1672704149000;880f01e687e2572cea04e80fc6a68085;231879;OK;1836;0;0;0;0;0,03;-1,58;0;0;813;685;"";227,391;34,11;429,453;62,88;20,94;0,92;1,622;0,23;12,232;1,82;0,982;10,0;1,03;10,0;1,558;10,0;332,279;42,46;101,832;19,95;4,362;10,52;1,112;10,02;0,542;10,0;0,0;10,0;3,287;23,796;0,53;30,217;3,38;6,527;0,64;5,454;1,43;966,874;1,0;"";"";19,163;2,58;84,756;15,89;"";"";35,475;10,77;59,4;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
03.01.2023 01:04:29;1672704269000;880f01e687e2572cea04e80fc6a68085;231999;OK;1824;0;0;0;0;0,01;-0,6;0;0;813;685;"";223,6;33,54;430,228;62,91;20,939;0,92;1,622;0,23;12,308;1,82;0,846;10,0;0,926;10,0;2,28;10,0;331,448;42,4;100,187;19,82;3,346;10,29;1,681;10,07;1,621;10,07;0,716;10,0;5,449;23,797;0,53;30,217;3,38;6,527;0,64;5,455;1,43;966,895;1,0;"";"";19,135;2,58;84,877;15,9;"";"";32,547;12,06;54,6;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
03.01.2023 01:06:29;1672704389000;880f01e687e2572cea04e80fc6a68085;232119;OK;1827;0;0;0;0;0,0;-0,74;0;0;813;685;"";225,159;33,77;429,359;62,88;20,939;0,92;1,621;0,23;12,372;1,83;0,889;10,0;1,093;10,0;2,319;10,0;320,784;41,31;99,04;19,63;6,601;10,62;2,136;10,12;1,572;10,03;0,076;10,0;5,823;23,797;0,53;30,217;3,38;6,527;0,64;5,455;1,43;966,91;1,0;"";"";19,191;2,58;85,192;15,92;"";"";32,293;12,05;57,5;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
03.01.2023 01:08:30;1672704510000;880f01e687e2572cea04e80fc6a68085;232241;OK;1800;0;0;0;0;0,0;2,9;0;0;813;685;"";228,782;34,32;430,931;62,93;20,939;0,92;1,621;0,23;12,298;1,82;1,471;10,0;1,649;10,0;3,384;10,02;424,88;51,47;129,794;22,61;11,464;11,05;2,041;10,12;1,813;10,09;1,048;10,0;5,774;23,797;0,53;30,217;3,38;6,528;0,64;5,455;1,43;966,927;1,0;"";"";19,166;2,58;85,24501;15,92;"";"";33,469;11,28;55,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
03.01.2023 01:10:30;1672704630000;880f01e687e2572cea04e80fc6a68085;232360;OK;1829;0;0;0;0;-0,0;4,42;0;0;813;685;"";229,263;34,39;431,342;62,94;20,939;0,92;1,62;0,23;12,266;1,82;1,116;10,0;1,302;10,0;2,087;10,0;362,131;45,37;112,381;20,86;6,461;10,67;1,003;10,02;0,978;10,02;0,112;10,0;3,784;23,796;0,53;30,217;3,38;6,527;0,64;5,454;1,43;966,9279;1,0;"";"";19,093;2,58;84,992;15,91;"";"";32,956;11,4;53,5;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
03.01.2023 01:12:32;1672704752000;880f01e687e2572cea04e80fc6a68085;232482;OK;1817;0;0;0;0;0,0;1,64;0;0;813;686;"";224,892;33,73;429,791;62,89;20,939;0,92;1,62;0,23;12,301;1,82;0,887;10,0;0,938;10,0;1,339;10,0;345,543;43,74;107,211;20,42;6,174;10,57;0,476;10,0;0,473;10,0;0,012;10,0;2,975;23,796;0,53;30,221;3,38;6,528;0,64;5,456;1,43;966,922;1,0;"";"";19,037;2,58;84,821;15,9;"";"";30,837;12,33;53,9;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
03.01.2023 01:14:32;1672704872000;880f01e687e2572cea04e80fc6a68085;232602;OK;1809;0;0;0;0;0,02;-6,09;0;0;814;686;"";222,95;33,44;428,75;62,86;20,938;0,92;1,619;0,23;12,347;1,83;0,921;10,0;1,304;10,0;1,939;10,0;381,118;47,21;120,418;21,75;6,579;10,75;0,814;10,0;0,813;10,0;0,001;10,0;3,987;23,795;0,53;30,263;3,38;6,537;0,64;5,475;1,42;966,9439;1,0;"";"";19,04;2,58;84,74601;15,89;"";"";31,936;12,19;58,2;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
03.01.2023 01:16:34;1672704994000;880f01e687e2572cea04e80fc6a68085;232725;OK;1822;0;0;0;0;0,06;-3,93;0;0;815;687;"";225,638;33,85;430,322;62,91;20,938;0,92;1,618;0,23;12,283;1,82;1,155;10,0;1,226;10,0;1,417;10,0;324,585;41,72;99,56;19,73;5,064;10,45;0,248;10,0;0,248;10,0;0,0;10,0;1,844;23,794;0,53;30,31;3,38;6,547;0,64;5,497;1,42;966,997;1,0;"";"";19,041;2,58;84,826;15,9;"";"";32,489;11,74;58,4;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
03.01.2023 01:18:33;1672705113000;880f01e687e2572cea04e80fc6a68085;232843;OK;1826;0;0;0;0;0,07;11,12;0;0;816;688;"";225,807;33,87;433,42;63,0;20,941;0,92;1,617;0,23;12,285;1,82;0,863;10,0;0,894;10,0;1,242;10,0;317,53;40,95;98,231;19,57;5,507;10,61;0,414;10,0;0,414;10,0;0,0;10,0;2,79;23,795;0,53;30,332;3,38;6,552;0,64;5,508;1,42;967,0219;1,0;"";"";18,96;2,59;84,965;15,91;"";"";32,321;12,08;57,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
