DateTime;timestamp;DeviceID;uptime;Status;measuretime;person;window_open;window_event;door_event;dHdt;dCO2dt;bat;bat_e;health;performance;virus;tvoc;tvoc_e;co2;co2_e;oxygen;oxygen_e;co;co_e;o3;o3_e;pm1;pm1_e;pm2_5;pm2_5_e;pm10;pm10_e;cnt0_3;cnt0_3_e;cnt0_5;cnt0_5_e;cnt1;cnt1_e;cnt2_5;cnt2_5_e;cnt5;cnt5_e;cnt10;cnt10_e;TypPS;temperature;temperature_e;humidity;humidity_e;humidity_abs;humidity_abs_e;dewpt;dewpt_e;pressure;pressure_e;pressure_rel;pressure_rel_e;no2;no2_e;so2;so2_e;h2s;h2s_e;sound;sound_e;sound_max;tvoc_ionsc;tvoc_ionsc_e;radon;radon_e;n2o;n2o_e;no2_insplorion;no2_insplorion_e;ch4_MIPEX;ch4_MIPEX_e;c3h8_MIPEX;c3h8_MIPEX_e;flammable;ethanol;ethanol_e;iaq_spec;iaq_spec_e;resp_irr_spec;resp_irr_spec_e;nh3_MR100;nh3_MR100_e;acid_M100;acid_M100_e;h2_M1000;h2_M1000_e;no_M250;no_M250_e;cl2_M20;cl2_M20_e;ch2o_M10;ch2o_M10_e;pm1_SPS30;pm1_SPS30_e;pm2_5_SPS30;pm2_5_SPS30_e;pm4_SPS30;pm4_SPS30_e;pm10_SPS30;pm10_SPS30_e;cnt0_5_SPS30;cnt0_5_SPS30_e;cnt1_SPS30;cnt1_SPS30_e;cnt2_5_SPS30;cnt2_5_SPS30_e;cnt4_SPS30;cnt4_SPS30_e;cnt10_SPS30;cnt10_SPS30_e;TypPS_SPS30;br2;f2;hf;hcl;hcn;ch4s;clo2;cs2;ph3;sih4;c2h4;c2h4o;ash3;h2o2;refrigerant
05.12.2022 01:01:19;1670198479000;880f01e687e2572cea04e80fc6a68085;535328;OK;1781;0;0;0;0;-0,01;-1,13;0;0;733;782;"";110,499;16,57;456,311;63,69;20,882;0,83;1,536;0,22;11,886;1,59;5,53;10,55;6,462;10,93;6,788;10,94;887,813;96,35;280,709;37,26;28,111;12,82;0,408;10,0;0,397;10,0;0,0;10,0;1,58;20,288;0,54;29,74;3,41;5,248;0,53;2,186;1,43;953,861;1,0;"";"";18,299;2,57;60,161;11,25;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.12.2022 01:03:20;1670198600000;880f01e687e2572cea04e80fc6a68085;535448;OK;1799;0;0;0;0;-0,03;-1,64;0;0;761;782;"";112,438;16,87;456,94;63,71;20,882;0,83;1,536;0,22;11,865;1,59;4,886;10,15;6,116;10,76;6,522;10,95;927,939;100,35;290,639;38,24;23,359;12,28;1,265;10,0;0,9139999;10,0;0,0;10,0;1,841;20,285;0,54;29,737;3,41;5,247;0,53;2,182;1,43;953,844;1,0;"";"";18,355;2,57;60,265;11,26;"";"";13,098;19,95;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.12.2022 01:05:20;1670198720000;880f01e687e2572cea04e80fc6a68085;535568;OK;1793;0;0;0;0;-0,02;-0,9;0;0;763;782;"";111,545;16,73;457,0;63,71;20,882;0,83;1,535;0,21;11,885;1,59;4,805;10,29;5,538;10,4;6,705;10,89;834,7329;91,14;258,741;35,14;19,808;11,82;1,891;10,11;1,076;10,0;0,0;10,0;2,719;20,282;0,54;29,736;3,41;5,246;0,53;2,179;1,43;953,823;1,0;"";"";18,353;2,57;60,145;11,25;"";"";13,01;19,99;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.12.2022 01:07:21;1670198841000;880f01e687e2572cea04e80fc6a68085;535689;OK;1801;0;0;0;0;-0,01;-0,9700001;0;0;752;782;"";112,275;16,84;455,79;63,67;20,88;0,83;1,535;0,21;11,891;1,59;5,098;10,26;5,981;10,82;6,361;10,91;818,102;89,54;258,471;35,13;23,71;12,36;1,092;10,01;0,229;10,0;0,0;10,0;1,703;20,279;0,54;29,737;3,41;5,245;0,53;2,177;1,43;953,85;1,0;"";"";18,313;2,57;60,279;11,26;"";"";13,001;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.12.2022 01:09:21;1670198961000;880f01e687e2572cea04e80fc6a68085;535809;OK;1788;0;0;0;0;-0,01;-2,94;0;0;759;782;"";107,94;16,19;455,505;63,67;20,877;0,83;1,535;0,21;11,834;1,59;4,945;10,13;5,928;10,79;6,388;10,85;839,888;91,66;264,688;35,69;28,522;12,77;1,08;10,0;0,357;10,0;0,0;10,0;1,825;20,272;0,54;29,737;3,41;5,243;0,53;2,171;1,43;953,916;1,0;"";"";18,267;2,57;60,15;11,25;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.12.2022 01:11:21;1670199081000;880f01e687e2572cea04e80fc6a68085;535929;OK;1782;0;0;0;0;-0,01;-6,23;0;0;762;782;"";110,856;16,63;453,916;63,62;20,878;0,83;1,535;0,21;11,858;1,59;4,851;10,02;5,794;10,8;6,922;10,88;811,484;88,91001;254,586;34,74;30,253;12,98;1,66;10,03;1,564;10,03;0,953;10,0;2,529;20,27;0,54;29,737;3,41;5,242;0,53;2,169;1,43;953,965;1,0;"";"";18,159;2,58;60,202;11,26;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.12.2022 01:13:23;1670199203000;880f01e687e2572cea04e80fc6a68085;536051;OK;1793;0;0;0;0;-0,01;3,04;0;0;794;782;"";110,924;16,64;457,56;63,73;20,875;0,83;1,534;0,21;11,857;1,59;3,845;10,01;4,447;10,16;5,587;10,31;792,926;87,07;243,741;33,68;17,06;11,65;1,559;10,05;1,549;10,05;0,277;10,0;2,731;20,266;0,54;29,74;3,41;5,241;0,53;2,167;1,43;953,979;1,0;"";"";18,16;2,58;60,29;11,26;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.12.2022 01:15:23;1670199323000;880f01e687e2572cea04e80fc6a68085;536171;OK;1779;0;0;0;0;-0,0;-0,8;0;0;781;782;"";110,331;16,55;454,515;63,64;20,871;0,83;1,533;0,21;11,917;1,59;4,369;10,08;5,141;10,34;6,911;10,79;896,361;97,17;274,311;36,65;25,476;12,5;2,677;10,27;1,996;10,06;0,7940001;10,0;3,281;20,263;0,54;29,745;3,41;5,242;0,53;2,167;1,43;953,972;1,0;"";"";18,147;2,58;60,426;11,27;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.12.2022 01:17:24;1670199444000;880f01e687e2572cea04e80fc6a68085;536291;OK;1796;0;0;0;0;-0,01;1,09;0;0;770;782;"";108,355;16,25;455,328;63,66;20,87;0,83;1,533;0,21;11,951;1,59;4,661;10,12;5,678;10,65;5,902;10,71;846,692;92,35;268,51;36,04;19,348;11,9;0,962;10,03;0,206;10,01;0,08200001;10,0;1,539;20,258;0,54;29,738;3,41;5,239;0,53;2,159;1,43;953,978;1,0;"";"";18,235;2,57;60,25;11,26;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.12.2022 01:19:24;1670199564000;880f01e687e2572cea04e80fc6a68085;536412;OK;1792;0;0;0;0;-0,01;-1,04;0;0;765;782;"";108,995;16,35;456,437;63,69;20,872;0,83;1,532;0,21;11,98;1,59;4,755;10,23;5,86;10,65;7,047;10,9;882,002;95,69;274,617;36,79;20,726;12,05;1,853;10,08;1,578;10,08;0,008;10,0;2,674;20,255;0,54;29,738;3,41;5,238;0,53;2,157;1,43;953,98;1,0;"";"";18,248;2,57;60,194;11,26;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.12.2022 01:21:26;1670199686000;880f01e687e2572cea04e80fc6a68085;536533;OK;1825;0;0;0;0;-0,01;1,47;0;0;768;783;"";110,075;16,51;453,957;63,62;20,875;0,83;1,532;0,21;12,049;1,6;4,712;10,05;6,475;10,74;7,264;10,88;884,233;96,0;275,373;36,84;23,584;12,26;2,755;10,2;1,316;10,01;0,001;10,0;2,321;20,253;0,54;29,738;3,41;5,237;0,53;2,155;1,43;953,992;1,0;"";"";18,236;2,57;60,535;11,27;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.12.2022 01:23:26;1670199806000;880f01e687e2572cea04e80fc6a68085;536654;OK;1791;0;0;0;0;0,0;-1,66;0;0;722;783;"";114,563;17,18;455,369;63,66;20,876;0,83;1,532;0,21;12,085;1,6;5,771;10,67;7,591;10,93;8,324;10,99;927,397;100,26;294,792;38,58;33,307;13,19;2,853;10,14;1,046;10,0;0,0;10,0;2,094;20,251;0,54;29,758;3,41;5,24;0,53;2,163;1,43;954,002;1,0;"";"";18,29;2,57;60,767;11,29;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.12.2022 01:25:25;1670199925000;880f01e687e2572cea04e80fc6a68085;536773;OK;1815;0;0;0;0;0,0;-1,94;0;0;764;783;"";113,124;16,97;455,888;63,68;20,874;0,83;1,532;0,21;12,016;1,6;4,839;10,14;6,9;10,76;7,366;10,82;870,8159;94,63;273,869;36,58;32,01;13,17;3,586;10,35;0,776;10,0;0,0;10,0;1,943;20,247;0,54;29,747;3,41;5,237;0,53;2,154;1,43;954,037;1,0;"";"";18,303;2,57;61,029;11,3;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.12.2022 01:27:27;1670200047000;880f01e687e2572cea04e80fc6a68085;536895;OK;1782;0;0;0;0;-0,01;5,66;0;0;748;783;"";111,795;16,77;456,384;63,69;20,874;0,83;1,531;0,21;12,001;1,59;5,183;10,41;6,773;10,86;8,211;10,92;849,4329;92,55;266,411;35,9;32,404;13,2;2,586;10,29;1,371;10,05;0,469;10,0;2,739;20,245;0,54;29,744;3,41;5,236;0,53;2,15;1,43;954,0819;1,0;"";"";18,354;2,57;61,214;11,31;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.12.2022 01:29:26;1670200166000;880f01e687e2572cea04e80fc6a68085;537014;OK;1796;0;0;0;0;-0,02;5,28;0;0;748;783;"";109,213;16,38;457,627;63,73;20,873;0,83;1,531;0,21;11,99;1,59;5,192;10,32;6,073;10,86;6,323;10,87;848,712;92,53;267,614;36,01;21,967;12,12;0,566;10,03;0,436;10,01;0,05;10,0;1,484;20,243;0,54;29,739;3,41;5,234;0,53;2,146;1,43;954,1129;1,0;"";"";18,351;2,57;61,124;11,31;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.12.2022 01:31:26;1670200286000;880f01e687e2572cea04e80fc6a68085;537134;OK;1796;0;0;0;0;-0,01;3,62;0;0;756;783;"";109,796;16,47;456,34;63,69;20,872;0,83;1,531;0,21;11,95;1,59;5,014;10,25;5,856;10,6;6,476;10,72;877,7969;95,44001;272,816;36,59;25,033;12,43;0,788;10,0;0,775;10,0;0,005;10,0;1,971;20,235;0,54;29,739;3,41;5,232;0,53;2,14;1,43;954,19;1,0;"";"";18,327;2,57;60,946;11,3;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.12.2022 01:33:26;1670200406000;880f01e687e2572cea04e80fc6a68085;537254;OK;1785;0;0;0;0;-0,01;-7,74;0;0;780;783;"";108,552;16,28;454,238;63,63;20,874;0,83;1,531;0,21;11,936;1,59;4,311;10,05;5,255;10,46;5,869;10,69;817,224;89,51;251,219;34,34;20,872;12,02;1,553;10,0;0,438;10,0;0,144;10,0;2,153;20,232;0,54;29,74;3,41;5,231;0,53;2,138;1,43;954,18;1,0;"";"";18,424;2,57;60,653;11,28;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.12.2022 01:35:27;1670200527000;880f01e687e2572cea04e80fc6a68085;537375;OK;1788;0;0;0;0;-0,01;-12,09;0;0;776;783;"";107,842;16,18;454,125;63,62;20,874;0,83;1,53;0,21;11,98;1,59;4,545;10,1;5,534;10,48;6,181;10,84;819,957;89,8;253,458;34,68;20,17;11,97;1,096;10,0;0,936;10,0;0,015;10,0;2,161;20,228;0,54;29,741;3,41;5,23;0,53;2,135;1,43;954,143;1,0;"";"";18,333;2,57;60,216;11,26;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.12.2022 01:37:27;1670200647000;880f01e687e2572cea04e80fc6a68085;537495;OK;1791;0;0;0;0;-0,01;-7,02;0;0;759;783;"";107,868;16,18;454,157;63,62;20,88;0,83;1,531;0,21;12,012;1,6;4,945;10,12;5,896;10,81;6,843;10,91;858,953;93,56;266,311;35,91;26,769;12,53;1,749;10,05;0,962;10,0;0,155;10,0;2,409;20,226;0,54;29,743;3,41;5,23;0,53;2,134;1,43;954,1739;1,0;"";"";18,28;2,57;60,017;11,25;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.12.2022 01:39:28;1670200768000;880f01e687e2572cea04e80fc6a68085;537616;OK;1809;0;0;0;0;-0,0;-0,39;0;0;771;783;"";108,405;16,26;453,396;63,6;20,874;0,83;1,53;0,21;11,98;1,59;4,404;10,17;5,358;10,48;5,898;10,51;839,396;91,65;260,295;35,3;21,074;12,05;1,268;10,01;0,9049999;10,0;0,016;10,0;2,086;20,223;0,54;29,745;3,41;5,229;0,53;2,132;1,43;954,204;1,0;"";"";18,269;2,57;60,174;11,26;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.12.2022 01:41:29;1670200889000;880f01e687e2572cea04e80fc6a68085;537737;OK;1785;0;0;0;0;-0,0;3,23;0;0;756;784;"";108,079;16,21;455,076;63,65;20,872;0,83;1,528;0,21;11,984;1,59;4,974;10,16;5,601;10,54;6,128;10,75;894,872;97,04;281,16;37,37;22,537;12,22;1,048;10,0;0,093;10,0;0,002;10,0;1,884;20,219;0,54;29,746;3,41;5,228;0,53;2,129;1,43;954,169;1,0;"";"";18,276;2,57;60,294;11,26;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
