DateTime;timestamp;DeviceID;uptime;Status;measuretime;person;window_open;window_event;door_event;dHdt;dCO2dt;bat;bat_e;health;performance;virus;tvoc;tvoc_e;co2;co2_e;oxygen;oxygen_e;co;co_e;o3;o3_e;pm1;pm1_e;pm2_5;pm2_5_e;pm10;pm10_e;cnt0_3;cnt0_3_e;cnt0_5;cnt0_5_e;cnt1;cnt1_e;cnt2_5;cnt2_5_e;cnt5;cnt5_e;cnt10;cnt10_e;TypPS;temperature;temperature_e;humidity;humidity_e;humidity_abs;humidity_abs_e;dewpt;dewpt_e;pressure;pressure_e;pressure_rel;pressure_rel_e;no2;no2_e;so2;so2_e;h2s;h2s_e;sound;sound_e;sound_max;tvoc_ionsc;tvoc_ionsc_e;radon;radon_e;n2o;n2o_e;no2_insplorion;no2_insplorion_e;ch4_MIPEX;ch4_MIPEX_e;c3h8_MIPEX;c3h8_MIPEX_e;flammable;ethanol;ethanol_e;iaq_spec;iaq_spec_e;resp_irr_spec;resp_irr_spec_e;nh3_MR100;nh3_MR100_e;acid_M100;acid_M100_e;h2_M1000;h2_M1000_e;no_M250;no_M250_e;cl2_M20;cl2_M20_e;ch2o_M10;ch2o_M10_e;pm1_SPS30;pm1_SPS30_e;pm2_5_SPS30;pm2_5_SPS30_e;pm4_SPS30;pm4_SPS30_e;pm10_SPS30;pm10_SPS30_e;cnt0_5_SPS30;cnt0_5_SPS30_e;cnt1_SPS30;cnt1_SPS30_e;cnt2_5_SPS30;cnt2_5_SPS30_e;cnt4_SPS30;cnt4_SPS30_e;cnt10_SPS30;cnt10_SPS30_e;TypPS_SPS30;br2;f2;hf;hcl;hcn;ch4s;clo2;cs2;ph3;sih4;c2h4;c2h4o;ash3;h2o2;refrigerant
09.12.2022 12:29:28;1670585368000;880f01e687e2572cea04e80fc6a68085;922212;OK;1806;0;1;0;0;-0,46;-111,63;0;0;623;639;"";163,774;24,57;570,899;67,13;20,894;0,85;1,652;0,23;7,553;1,73;8,099;11,0;9,73;11,0;10,51;11,0;1281,999;134,74;405,208;49,42;42,55;14,16;2,072;10,15;0,866;10,0;0,009;10,0;1,87;21,49;0,54;27,424;3,45;5,19;0,58;2,085;1,58;941,389;1,0;"";"";18,496;2,51;55,083;11,33;"";"";13,047;19,98;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
09.12.2022 12:31:29;1670585489000;880f01e687e2572cea04e80fc6a68085;922332;OK;1796;0;1;0;0;-0,11;-41,7;0;0;657;644;"";164,593;24,69;565,118;66,95;20,892;0,85;1,653;0,23;7,759;1,72;7,255;11,0;9,36;11,0;10,096;11,0;1231,812;129,88;376,52;46,68;42,92;14,1;2,187;10,09;1,114;10,0;0,001;10,0;1,956;21,467;0,54;27,427;3,45;5,183;0,58;2,067;1,58;941,371;1,0;"";"";18,409;2,52;54,353;11,29;"";"";13,005;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
09.12.2022 12:33:28;1670585608000;880f01e687e2572cea04e80fc6a68085;922451;OK;1795;0;1;0;0;-0,09;-50,11;0;0;638;661;"";162,652;24,4;545,61;66,37001;20,897;0,85;1,651;0,23;8,055;1,71;7,721;10,99;9,578;11,0;10,36;11,0;1272,95;133,87;394,447;48,4;37,99;13,69;3,181;10,34;0,898;10,0;0,535;10,0;1,887;21,446;0,54;27,381;3,45;5,168;0,58;2,025;1,59;941,389;1,0;"";"";18,357;2,52;54,369;11,29;"";"";13,001;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
09.12.2022 12:35:29;1670585729000;880f01e687e2572cea04e80fc6a68085;922572;OK;1805;0;1;0;0;-0,03;-72,01;0;0;659;657;"";165,284;24,79;552,286;66,57;20,896;0,85;1,65;0,23;8,537;1,69;7,209;11,0;9,232;11,0;9,549;11,0;1214,213;128,22;374,34;46,44;33,939;13,31;1,509;10,16;0,093;10,0;0,055;10,0;1,571;21,437;0,54;27,489;3,45;5,186;0,58;2,073;1,58;941,37;1,0;"";"";18,692;2,5;55,568;11,35;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
09.12.2022 12:37:29;1670585849000;880f01e687e2572cea04e80fc6a68085;922693;OK;1789;0;1;0;0;-0,01;-28,1;0;0;628;658;"";164,939;24,74;551,427;66,54;20,893;0,85;1,649;0,23;8,921;1,67;7,95;11,0;9,821;11,0;12,639;11,05;1257,262;132,36;398,879;48,84;41,011;13,99;4,986;10,55;4,406;10,46;0,156;10,0;3,103;21,428;0,54;27,452;3,45;5,176;0,58;2,046;1,58;941,3159;1,0;"";"";18,764;2,5;56,748;11,41;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
09.12.2022 12:39:30;1670585970000;880f01e687e2572cea04e80fc6a68085;922813;OK;1806;0;0;0;0;0,02;2,84;0;0;624;662;"";165,735;24,86;546,501;66,4;20,898;0,85;1,648;0,23;9,265;1,65;8,063;11,0;9,894;11,0;11,661;11,01;1250,751;131,7;397,634;48,77;40,681;14,01;3,329;10,26;2,157;10,08;0,151;10,0;2,539;21,422;0,54;27,446;3,45;5,173;0,58;2,038;1,58;941,264;1,0;"";"";18,799;2,5;57,709;11,46;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
09.12.2022 12:41:31;1670586091000;880f01e687e2572cea04e80fc6a68085;922934;OK;1797;0;1;0;0;-0,15;-44,87;0;0;649;670;"";154,067;23,11;535,9;66,08;20,9;0,85;1,646;0,23;9,269;1,65;7,444;10,98;9,109;11,0;9,954;11,0;1235,612;130,2;386,093;47,58;41,637;14,06;2,186;10,19;1,501;10,16;0,016;10,0;1,952;21,411;0,54;27,198;3,45;5,123;0,58;1,9;1,6;941,234;1,0;"";"";18,884;2,49;57,169;11,43;"";"";14,365;19,55;70,3;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
09.12.2022 12:43:29;1670586209000;880f01e687e2572cea04e80fc6a68085;923053;OK;1803;0;1;0;0;-0,48;-116,51;0;0;624;692;"";254,355;38,15;507,241;65,22;20,904;0,85;1,64;0,23;8,927;1,67;8,046;11,0;10,642;11,0;12,656;11,04;1224,242;129,11;380,76;47,0;45,493;14,46;5,071;10,48;2,278;10,19;0,188;10,0;2,695;21,371;0,54;26,608;3,47;5,001;0,58;1,559;1,64;941,215;1,0;"";"";18,287;2,52;48,112;10,95;"";"";13,453;19,81;48,8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
09.12.2022 12:45:30;1670586330000;880f01e687e2572cea04e80fc6a68085;923174;OK;1802;0;1;0;0;-0,67;-186,44;0;0;599;693;"";476,867;71,53;483,252;64,5;20,908;0,85;1,632;0,23;8,676;1,68;8,7;11,0;10,619;11,0;11,432;11,0;1328,131;139,21;422,142;51,12;47,688;14,65;2,12;10,15;0,876;10,02;0,019;10,0;1,847;21,308;0,54;26,436;3,47;4,95;0,58;1,416;1,65;941,218;1,0;"";"";17,605;2,56;40,039;10,53;"";"";13,731;19,61;41,8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
09.12.2022 12:47:31;1670586451000;880f01e687e2572cea04e80fc6a68085;923294;OK;1799;0;1;0;0;-0,54;-167,95;0;0;627;716;"";388,288;58,24;477,308;64,32;20,903;0,85;1,625;0,23;8,705;1,68;7,99;11,0;9,658;11,0;10,553;11,0;1271,493;133,68;397,766;48,75;39,324;13,87;2,639;10,17;1,094;10,02;0,002;10,0;1,963;21,24;0,54;26,421;3,47;4,928;0,58;1,349;1,65;941,218;1,0;"";"";17,15;2,58;35,625;10,3;"";"";13,075;19,96;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
