DateTime;timestamp;DeviceID;uptime;Status;measuretime;person;window_open;window_event;door_event;dHdt;dCO2dt;bat;bat_e;health;performance;virus;tvoc;tvoc_e;co2;co2_e;oxygen;oxygen_e;co;co_e;o3;o3_e;pm1;pm1_e;pm2_5;pm2_5_e;pm10;pm10_e;cnt0_3;cnt0_3_e;cnt0_5;cnt0_5_e;cnt1;cnt1_e;cnt2_5;cnt2_5_e;cnt5;cnt5_e;cnt10;cnt10_e;TypPS;temperature;temperature_e;humidity;humidity_e;humidity_abs;humidity_abs_e;dewpt;dewpt_e;pressure;pressure_e;pressure_rel;pressure_rel_e;no2;no2_e;so2;so2_e;h2s;h2s_e;sound;sound_e;sound_max;tvoc_ionsc;tvoc_ionsc_e;radon;radon_e;n2o;n2o_e;no2_insplorion;no2_insplorion_e;ch4_MIPEX;ch4_MIPEX_e;c3h8_MIPEX;c3h8_MIPEX_e;flammable;ethanol;ethanol_e;iaq_spec;iaq_spec_e;resp_irr_spec;resp_irr_spec_e;nh3_MR100;nh3_MR100_e;acid_M100;acid_M100_e;h2_M1000;h2_M1000_e;no_M250;no_M250_e;cl2_M20;cl2_M20_e;ch2o_M10;ch2o_M10_e;pm1_SPS30;pm1_SPS30_e;pm2_5_SPS30;pm2_5_SPS30_e;pm4_SPS30;pm4_SPS30_e;pm10_SPS30;pm10_SPS30_e;cnt0_5_SPS30;cnt0_5_SPS30_e;cnt1_SPS30;cnt1_SPS30_e;cnt2_5_SPS30;cnt2_5_SPS30_e;cnt4_SPS30;cnt4_SPS30_e;cnt10_SPS30;cnt10_SPS30_e;TypPS_SPS30;br2;f2;hf;hcl;hcn;ch4s;clo2;cs2;ph3;sih4;c2h4;c2h4o;ash3;h2o2;refrigerant
30.11.2022 01:01:30;1669766490000;880f01e687e2572cea04e80fc6a68085;103343;OK;1791;0;0;0;0;-0,04;-1,38;0;0;504;715;"";200,179;30,03;467,063;64,01;20,948;0,81;1,64;0,23;9,173;1,69;11,323;11,0;13,631;11,19;15,075;11,32;1593,386;165,48;503,339;59,13;59,163;15,78;3,354;10,34;2,412;10,2;0,433;10,0;2,092;23,38;0,53;31,56;3,33;6,657;0,61;5,72;1,34;958,801;1,0;"";"";18,15;2,6;135,275;14,51;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
30.11.2022 01:03:31;1669766611000;880f01e687e2572cea04e80fc6a68085;103464;OK;1799;0;0;0;0;-0,03;-7,31;0;0;521;715;"";198,019;29,7;463,271;63,9;20,948;0,81;1,639;0,23;9,146;1,7;10,811;11,0;13,413;11,02;14,107;11,13;1600,675;166,18;504,286;59,24;59,359;15,79;3,118;10,25;1,505;10,18;0,045;10,0;1,693;23,376;0,53;31,533;3,33;6,65;0,61;5,705;1,34;958,786;1,0;"";"";18,101;2,6;135,171;14,5;"";"";13,145;19,94;22,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
30.11.2022 01:05:32;1669766732000;880f01e687e2572cea04e80fc6a68085;103585;OK;1791;0;0;0;0;-0,0;1,56;0;0;536;715;"";196,509;29,48;465,272;63,96;20,948;0,81;1,638;0,23;9,189;1,69;10,365;11,0;13,064;11,02;14,316;11,1;1589,033;165,03;498,26;58,6;53,994;15,24;4,497;10,5;1,206;10,07;0,005;10,0;2,058;23,373;0,53;31,505;3,33;6,643;0,61;5,69;1,34;958,789;1,0;"";"";18,092;2,6;135,056;14,5;"";"";13,015;19,99;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
30.11.2022 01:07:31;1669766851000;880f01e687e2572cea04e80fc6a68085;103705;OK;1786;0;0;0;0;-0,02;-3,89;0;0;504;715;"";196,707;29,51;464,745;63,94;20,948;0,81;1,639;0,23;9,214;1,69;11,289;11,0;14,738;11,25;15,383;11,45;1697,679;175,62;525,904;61,36;76,93901;17,44;3,597;10,32;0,76;10,01;0,0;10,0;1,712;23,373;0,53;31,511;3,33;6,644;0,61;5,692;1,34;958,806;1,0;"";"";18,108;2,6;135,268;14,51;"";"";13,002;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
30.11.2022 01:09:33;1669766973000;880f01e687e2572cea04e80fc6a68085;103825;OK;1808;0;0;0;0;-0,05;3,77;0;0;497;715;"";197,768;29,67;465,127;63,95;20,946;0,81;1,638;0,23;9,191;1,69;11,485;11,0;15,283;11,48;16,295;11,79;1659,18;171,82;519,982;60,77;71,439;16,94;5,511;10,62;1,209;10,0;0,0;10,0;1,885;23,372;0,53;31,464;3,33;6,634;0,61;5,669;1,34;958,812;1,0;"";"";18,104;2,6;135,097;14,5;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
30.11.2022 01:11:33;1669767093000;880f01e687e2572cea04e80fc6a68085;103946;OK;1796;0;0;0;0;-0,07;-2,48;0;0;543;714;"";196,441;29,47;465,203;63,96;20,947;0,81;1,637;0,23;9,106;1,7;10,181;11,0;12,864;11,05;13,855;11,14;1530,803;159,22;480,991;56,98;65,979;16,45;1,607;10,06;1,163;10,0;0,143;10,0;1,921;23,369;0,53;31,418;3,33;6,623;0,61;5,646;1,35;958,797;1,0;"";"";18,085;2,6;135,181;14,5;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
30.11.2022 01:13:33;1669767213000;880f01e687e2572cea04e80fc6a68085;104066;OK;1793;0;0;0;0;-0,09;-6,46;0;0;526;714;"";196,479;29,47;461,6;63,85;20,948;0,81;1,637;0,23;9,058;1,7;10,652;11,0;15,637;11,64;16,733;11,7;1658,725;171,84;525,505;61,24;82,727;17,98;3,757;10,3;1,839;10,0;0,015;10,0;2,012;23,363;0,53;31,408;3,33;6,619;0,61;5,636;1,35;958,794;1,0;"";"";17,982;2,6;134,977;14,49;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
30.11.2022 01:15:34;1669767334000;880f01e687e2572cea04e80fc6a68085;104187;OK;1788;0;0;0;0;-0,01;-5,84;0;0;558;715;"";196,796;29,52;462,638;63,88;20,948;0,81;1,635;0,23;9,052;1,7;9,786;11,0;12,138;11,07;12,477;11,08;1462,562;152,72;453,755;54,28;48,404;14,77;0,95;10,03;0,753;10,0;0,002;10,0;1,508;23,363;0,53;31,451;3,33;6,628;0,61;5,656;1,34;958,804;1,0;"";"";17,91;2,61;135,034;14,49;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
30.11.2022 01:17:34;1669767454000;880f01e687e2572cea04e80fc6a68085;104307;OK;1802;0;0;0;0;-0,01;-1,13;0;0;528;715;"";194,246;29,14;464,442;63,93;20,95;0,81;1,634;0,23;9,027;1,7;10,614;11,0;14,227;11,26;14,564;11,33;1535,388;159,84;485,274;57,38;58,842;15,69;2,788;10,27;0,286;10,0;0,0;10,0;1,556;23,353;0,53;31,385;3,33;6,61;0,61;5,617;1,35;958,791;1,0;"";"";17,898;2,61;135,059;14,5;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
30.11.2022 01:19:34;1669767574000;880f01e687e2572cea04e80fc6a68085;104426;OK;1806;0;0;0;0;-0,04;2,47;0;0;524;714;"";196,253;29,44;461,761;63,85;20,949;0,81;1,634;0,23;9,081;1,7;10,703;11,0;13,104;11,06;14,132;11,25;1560,809;162,19;490,811;57,87;55,862;15,53;1,991;10,26;1,724;10,23;0,0;10,0;1,869;23,355;0,53;31,363;3,33;6,607;0,61;5,609;1,35;958,7999;1,0;"";"";17,938;2,61;134,968;14,49;"";"";13,0;20,0;13,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
