DateTime;timestamp;DeviceID;uptime;Status;measuretime;person;window_open;window_event;door_event;dHdt;dCO2dt;bat;bat_e;health;performance;virus;tvoc;tvoc_e;co2;co2_e;oxygen;oxygen_e;co;co_e;o3;o3_e;pm1;pm1_e;pm2_5;pm2_5_e;pm10;pm10_e;cnt0_3;cnt0_3_e;cnt0_5;cnt0_5_e;cnt1;cnt1_e;cnt2_5;cnt2_5_e;cnt5;cnt5_e;cnt10;cnt10_e;TypPS;temperature;temperature_e;humidity;humidity_e;humidity_abs;humidity_abs_e;dewpt;dewpt_e;pressure;pressure_e;pressure_rel;pressure_rel_e;no2;no2_e;so2;so2_e;h2s;h2s_e;sound;sound_e;sound_max;tvoc_ionsc;tvoc_ionsc_e;radon;radon_e;n2o;n2o_e;no2_insplorion;no2_insplorion_e;ch4_MIPEX;ch4_MIPEX_e;c3h8_MIPEX;c3h8_MIPEX_e;flammable;ethanol;ethanol_e;iaq_spec;iaq_spec_e;resp_irr_spec;resp_irr_spec_e;nh3_MR100;nh3_MR100_e;acid_M100;acid_M100_e;h2_M1000;h2_M1000_e;no_M250;no_M250_e;cl2_M20;cl2_M20_e;ch2o_M10;ch2o_M10_e;pm1_SPS30;pm1_SPS30_e;pm2_5_SPS30;pm2_5_SPS30_e;pm4_SPS30;pm4_SPS30_e;pm10_SPS30;pm10_SPS30_e;cnt0_5_SPS30;cnt0_5_SPS30_e;cnt1_SPS30;cnt1_SPS30_e;cnt2_5_SPS30;cnt2_5_SPS30_e;cnt4_SPS30;cnt4_SPS30_e;cnt10_SPS30;cnt10_SPS30_e;TypPS_SPS30;br2;f2;hf;hcl;hcn;ch4s;clo2;cs2;ph3;sih4;c2h4;c2h4o;ash3;h2o2;refrigerant
05.01.2023 01:01:03;1672876863000;880f01e687e2572cea04e80fc6a68085;404592;OK;1827;0;0;0;0;0,0;6,78;0;0;900;843;"";103,395;15,51;416,306;62,49;20,876;0,93;1,365;0,19;15,621;1,99;0,0;10,0;0,0;10,0;0,0;10,0;32,853;13,4;8,187;10,66;0,189;10,0;0,0;10,0;0,0;10,0;0,0;10,0;1,0;22,464;0,53;34,041;3,33;6,814;0,57;6,014;1,23;962,196;1,0;"";"";16,387;2,69;61,101;14,44;"";"";32,613;12,82;56,3;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.01.2023 01:03:04;1672876984000;880f01e687e2572cea04e80fc6a68085;404712;OK;1827;0;0;0;0;-0,0;6,04;0;0;900;843;"";102,023;15,3;417,362;62,52;20,874;0,93;1,364;0,19;15,523;1,99;0,0;10,0;0,0;10,0;0,0;10,0;31,626;13,27;8,519;10,84;0,02;10,0;0,0;10,0;0,0;10,0;0,0;10,0;1,0;22,459;0,53;34,043;3,33;6,813;0,57;6,01;1,23;962,21;1,0;"";"";16,356;2,69;60,797;14,42;"";"";31,804;13,29;53,5;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.01.2023 01:05:04;1672877104000;880f01e687e2572cea04e80fc6a68085;404832;OK;1807;0;0;0;0;-0,01;-0,95;0;0;900;843;"";99,72;14,96;415,048;62,45;20,878;0,93;1,363;0,19;15,537;1,99;0,0;10,0;0,0;10,0;0,0;10,0;40,219;14,08;12,869;11,27;0,646;10,0;0,0;10,0;0,0;10,0;0,0;10,0;1,0;22,454;0,53;34,046;3,33;6,811;0,57;6,006;1,23;962,219;1,0;"";"";16,243;2,7;60,084;14,38;"";"";32,171;13,02;53,9;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.01.2023 01:07:03;1672877223000;880f01e687e2572cea04e80fc6a68085;404952;OK;1808;0;0;0;0;-0,01;-5,75;0;0;900;843;"";102,756;15,41;414,816;62,44;20,872;0,93;1,363;0,19;15,576;1,99;0,0;10,0;0,0;10,0;0,0;10,0;29,476;12,98;9,334;10,96;0,069;10,0;0,0;10,0;0,0;10,0;0,0;10,0;1,0;22,453;0,53;34,046;3,33;6,811;0,57;6,006;1,23;962,254;1,0;"";"";16,104;2,71;59,896;14,37;"";"";32,041;12,66;52,8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.01.2023 01:09:03;1672877343000;880f01e687e2572cea04e80fc6a68085;405071;OK;1825;0;0;0;0;-0,0;-5,47;0;0;900;843;"";101,469;15,22;415,498;62,46;20,871;0,93;1,362;0,19;15,562;1,99;0,0;10,0;0,0;10,0;0,046;10,0;34,684;13,54;10,58;11,07;0,189;10,0;0,181;10,0;0,181;10,0;0,0;10,0;1,411;22,455;0,53;34,046;3,33;6,812;0,57;6,007;1,23;962,212;1,0;"";"";16,196;2,7;60,114;14,38;"";"";31,931;13,19;55,4;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.01.2023 01:11:04;1672877464000;880f01e687e2572cea04e80fc6a68085;405192;OK;1834;0;0;0;0;-0,0;-3,78;0;0;900;843;"";102,742;15,41;413,705;62,41;20,871;0,93;1,362;0,19;15,48;1,98;0,0;10,0;0,0;10,0;0,005;10,0;27,637;12,74;8,327;10,78;0,02;10,0;0,019;10,0;0,019;10,0;0,0;10,0;1,044;22,453;0,53;34,046;3,33;6,811;0,57;6,006;1,23;962,193;1,0;"";"";16,075;2,71;60,073;14,38;"";"";32,337;13,49;53,8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.01.2023 01:13:04;1672877584000;880f01e687e2572cea04e80fc6a68085;405312;OK;1817;0;0;0;0;0,0;-4,67;0;0;900;843;"";103,522;15,53;414,022;62,42;20,871;0,93;1,361;0,19;15,378;1,98;0,0;10,0;0,0;10,0;0,001;10,0;26,955;12,67;8,668;10,75;0,22;10,0;0,22;10,0;0,002;10,0;0,0;10,0;1,005;22,455;0,53;34,046;3,33;6,812;0,57;6,008;1,23;962,189;1,0;"";"";16,098;2,71;59,882;14,37;"";"";32,16;12,11;58,0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.01.2023 01:15:04;1672877704000;880f01e687e2572cea04e80fc6a68085;405432;OK;1825;0;0;0;0;-0,0;-2,72;0;0;900;843;"";102,153;15,32;414,191;62,43;20,876;0,93;1,362;0,19;15,2;1,97;0,0;10,0;0,0;10,0;0,311;10,0;43,245;14,18;12,873;11,16;0,704;10,0;0,704;10,0;0,681;10,0;0,0;10,0;3,802;22,454;0,53;34,046;3,33;6,811;0,57;6,007;1,23;962,188;1,0;"";"";16,136;2,71;59,088;14,33;"";"";32,119;12,1;53,6;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.01.2023 01:17:06;1672877826000;880f01e687e2572cea04e80fc6a68085;405555;OK;1814;0;0;0;0;-0,0;4,83;0;0;900;843;"";105,902;15,89;415,942;62,48;20,873;0,93;1,361;0,19;15,108;1,96;0,0;10,0;0,0;10,0;0,039;10,0;48,104;14,69;14,418;11,4;0,26;10,0;0,073;10,0;0,07;10,0;0,0;10,0;1,354;22,452;0,53;34,046;3,33;6,811;0,57;6,005;1,23;962,1779;1,0;"";"";16,107;2,71;58,318;14,29;"";"";30,456;13,93;53,3;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.01.2023 01:19:06;1672877946000;880f01e687e2572cea04e80fc6a68085;405675;OK;1824;0;0;0;0;-0,01;3,8;0;0;900;844;"";104,937;15,74;415,402;62,46;20,872;0,93;1,361;0,19;15,108;1,96;0,0;10,0;0,0;10,0;0,004;10,0;31,725;13,19;10,403;10,94;0,028;10,0;0,008;10,0;0,007;10,0;0,0;10,0;1,038;22,449;0,53;34,046;3,33;6,81;0,57;6,003;1,23;962,132;1,0;"";"";16,06;2,71;57,923;14,27;"";"";31,87;13,06;54,8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
05.01.2023 01:21:06;1672878066000;880f01e687e2572cea04e80fc6a68085;405794;OK;1822;0;0;0;0;-0,01;0,7;0;0;900;844;"";103,148;15,47;415,496;62,46;20,874;0,93;1,361;0,19;15,067;1,96;0,0;10,0;0,0;10,0;0,0;10,0;37,198;13,7;11,517;11,0;0,003;10,0;0,001;10,0;0,001;10,0;0,0;10,0;1,004;22,445;0,53;34,046;3,33;6,808;0,57;5,999;1,23;962,052;1,0;"";"";16,127;2,71;57,35;14,24;"";"";31,854;13,63;56,4;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
