UNIX,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu,segment_indices,start,end
1677829823.0,73.91991283029148,811.6892688679245,88.75519307718437,66.09025685331552,87.68302493226199,0.6936416184971098,0.3352601156069364,46.875,61.979022695399024,103.90290546683893,20231.23005462921,0.5965090429081399,0.13333333333333333,1266.8048024418395,3466.7248231478247,2234.058694774668,1.5517608517879546,6967.5883203643325,18.181395688079327,49.755018002650175,32.06358630927049,60.81137465137749,39.18862534862251,"38400, 53760",38400,53760
1677829853.0,74.99859826184469,800.01495215311,95.29209062981346,61.87043451854109,81.58458437655203,0.6783625730994152,0.30994152046783624,46.875,57.674538164948466,115.97857044355834,21014.146206885216,0.4972861619553771,0.16666666666666666,788.0395447112717,2577.6750910603973,3105.789553159615,0.8299580660376842,6471.504188931284,12.177069220771221,39.83115850360099,47.99177227562779,45.353939056906945,54.64606094309307,"40320, 55680",40320,55680
1677829883.0,76.5360824742268,783.9439655172414,112.75331913746953,69.48683779006586,91.98171139229125,0.7023809523809523,0.35119047619047616,62.5,65.03969490548192,139.19135481235793,28440.72284091517,0.46726820780759765,0.16666666666666666,881.2163919526746,1975.1498722035371,2048.3022791187896,0.9642863225506326,4904.668543275002,17.966889794437744,40.27081248766033,41.76229771790192,49.09092485552226,50.90907514447774,"42240, 57600",42240,57600
1677829913.0,77.63010408326662,772.8960396039604,125.31026539859278,84.62540004829125,110.5808745784318,0.7222222222222222,0.37037037037037035,62.5,78.14952556662564,155.4710952778899,38170.32666172171,0.5026627324322939,0.16666666666666666,1786.0601441833958,1533.1488409178248,1226.3364810058174,1.2501861150378286,4545.545466107038,39.292537221347814,33.728599842404975,26.978862936247218,55.5592315979077,44.440768402092324,"44160, 59520",44160,59520
1677829943.0,79.41193766539253,755.5539099526067,144.40572208403913,85.26497266993306,113.26746424989985,0.7309941520467836,0.39766081871345027,62.5,80.07457261779722,178.9930506577566,45027.794156226424,0.44736134907775654,0.16666666666666666,3170.8370988821916,1308.2457945866458,1349.2140334381988,0.9696354782590323,5828.296926907036,54.404179104939544,22.446450669782646,23.149370225277803,49.22918423037833,50.77081576962168,"46080, 61440",46080,61440
1677829973.0,82.68771138669673,725.6217277486911,153.17264721591147,85.9470799965871,114.75242937914427,0.7464788732394366,0.4084507042253521,93.75,81.12248470637563,192.73158055200918,49118.37606808878,0.4209091445938954,0.2,5145.3467117004075,1432.6944298712856,2084.060654317633,0.6874533267077013,8662.101795889326,59.40067241119442,16.53980135111299,24.059526237692584,40.739101688160716,59.26089831183929,"48000, 63360",48000,63360
1677830003.0,85.3126138157096,703.2957650273224,162.95377438997636,105.26442484374128,146.1078652434045,0.7878787878787878,0.5151515151515151,109.375,103.30518205675098,201.51724580696447,65400.97140948809,0.5126369291276843,0.2,7394.171230539354,1427.4000506943821,3776.611850726908,0.37795783816640877,12598.183131960644,58.692361851614116,11.330205599831102,29.977432548554777,27.428839090558935,72.57116090944106,"49920, 65280",49920,65280
1677830033.0,88.47231312999084,678.1782670454545,158.61298249925625,108.30728853590603,156.16247548627038,0.808,0.576,109.375,110.35503783244333,191.69217674438357,66457.87119723804,0.575688792869199,0.2,6556.623680542689,2009.9767551501996,6014.855050915623,0.3341687768260063,14581.455486608511,44.9654952934173,13.78447272973638,41.25003197684632,25.04696426946787,74.95303573053214,"51840, 67200",51840,67200
1677830063.0,92.93098296982372,645.6404320987655,163.68917254779313,120.54115339801788,189.61926343296057,0.8773584905660378,0.6981132075471698,140.625,134.07195114638716,179.67743284249573,75680.03710779521,0.7461813597031627,0.26666666666666666,6016.7380948448845,2641.6186663536337,7605.520771991135,0.34732909757894914,16263.877533189654,36.994487216019316,16.24224396035256,46.76326882362812,25.779083833569235,74.22091616643077,"53760, 69120",53760,69120
1677830093.0,94.4116282665842,635.5149371069182,164.44224409810639,125.67652645544703,207.95848600081814,0.9108910891089109,0.7623762376237624,140.625,147.04783843111568,175.91686912494706,81267.33246813691,0.8358939035384559,0.3,3930.812165485587,2813.823131460147,6296.358447712666,0.44689690951161615,13040.9937446584,30.141968031352288,21.576753938806934,48.28127802984078,30.88657571757902,69.11342428242098,"55680, 71040",55680,71040
1677830123.0,95.09717868338558,630.9335443037975,160.69245965006348,125.74019524248142,206.70534730835422,0.8979591836734694,0.7755102040816326,132.8125,145.95559691737745,170.2392919870187,78060.33855451873,0.8573555212418708,0.3,1053.7314429408334,2593.2886002355926,5517.454450285907,0.4700154072139575,9164.474493462334,11.498001807878175,28.29718825760897,60.20480993451285,31.97350210803252,68.02649789196748,"57600, 72960",57600,72960
1677830153.0,96.99674569967456,618.5774539877301,159.473366557608,127.27431017081226,209.98724064046394,0.9029126213592233,0.7961165048543689,140.625,147.98782618960652,167.93473072786463,78075.78972839066,0.8812222793236157,0.2,2566.107808450907,1272.7699413791447,5740.293904371159,0.22172557060361436,9579.171654201211,26.78841032486843,13.286847624459638,59.92474205067193,18.14855773985864,81.85144226014135,"59520, 74880",59520,74880
1677830183.0,94.96136012364761,631.8359375,165.107234440972,130.82717704019606,213.81423899969712,0.9117647058823529,0.7941176470588235,140.625,150.36011240251338,175.32020213799004,82816.04324623059,0.8576314113770459,0.2,3635.5166491541104,2350.8682950912394,6563.4852760930235,0.3581737744813859,12549.870220338373,28.96855971675609,18.73221199755048,52.29922828569344,26.37171923144763,73.62828076855236,"61440, 76800",61440,76800
1677830213.0,94.10860163382989,637.5612745098039,163.75032375214158,131.29792850763653,221.31231285129084,0.9484536082474226,0.8247422680412371,125.0,155.28885219865285,172.52406755168565,84166.61118491014,0.9000996463993676,0.2,2239.9258649959493,2833.395839410431,6942.015542474538,0.4081517568023831,12015.337246880918,18.642222177970208,23.581492397526816,57.77628542450299,28.984926861094145,71.01507313890585,"63360, 78720",63360,78720
1677830243.0,91.81522446324007,653.4863945578231,162.16176738981102,128.17095347330448,211.18470431041501,0.946236559139785,0.7956989247311828,125.0,148.51694392839659,174.49839745880095,81417.41691308965,0.8511077814537604,0.2,1525.8721504100072,2572.6193002751297,8252.075055380472,0.3117542294525963,12350.566506065608,12.354673363854372,20.82997001806893,66.8153566180767,23.766207301095832,76.23379269890418,"65280, 80640",65280,80640
