datetime,UNIX,EDA,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime
2023-02-27 08:03:00,1677485011.7477477,0.07786142792792793,0.07786142792792793,0.07786003963063062,0.07774790596396397,0.00011213287387387386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27 08:04:00,1677485069.5,0.13326085416666666,0.13326085416666666,0.13326142304583333,0.13269298992916667,0.0005684330583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27 08:05:00,1677485129.5,0.17173410833333333,0.17173410833333333,0.17173484586249999,0.17249315331249998,-0.0007583074291666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27 08:06:00,1677485189.5,0.19427587500000001,0.19427587500000001,0.1942744664875,0.19424858174583332,2.5884866666666714e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27 08:07:00,1677485249.5,0.20705935416666668,0.20705935416666668,0.20705948902083332,0.2067180064625,0.00034148270833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27 08:08:00,1677485309.5,0.24312635416666667,0.24312635416666667,0.24312530882083333,0.24308535417916666,3.995415e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27 08:09:00,1677485369.5,0.274322125,0.274322125,0.274322198525,0.27410118010833334,0.00022101834166666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27 08:10:00,1677485429.5,0.31178699583333336,0.31178699583333336,0.31178876901249997,0.31192502677083334,-0.00013625795416666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27 08:11:00,1677485489.5,0.33707112499999997,0.33707112499999997,0.3370712911583333,0.33728706159166666,-0.00021577037916666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27 08:12:00,1677485549.5,0.3599171291666667,0.3599171291666667,0.35991608474583336,0.3598619846375,5.4100491666666656e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27 08:13:00,1677485609.5,0.3883703625,0.3883703625,0.38837215429166666,0.38825756262916666,0.0001145917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27 08:14:00,1677485669.5,0.4226714,0.4226714,0.42266790697499995,0.42260047660833333,6.743032500000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27 08:15:00,1677485729.5,0.4374236875,0.4374236875,0.4374245025833333,0.4379339337,-0.000509431125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27 08:16:00,1677485789.5,0.46231294166666664,0.46231294166666664,0.46231378969166664,0.46188687269583334,0.0004269167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27 08:17:00,1677485849.5,0.4752085958333333,0.4752085958333333,0.47520692621666666,0.47517262102083335,3.4305470833333345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27 08:18:00,1677485909.5,0.4975475458333333,0.4975475458333333,0.49754821725416665,0.4974643903458333,8.382680833333334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27 08:19:00,1677485969.5,0.5053052291666666,0.5053052291666666,0.505303908975,0.5054923930875,-0.000188483875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27 08:20:00,1677486029.5,0.5128921833333333,0.5128921833333333,0.5128969065208333,0.5128193139208334,7.759231666666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
