1677484984.000000, IBI
56.421875,0.703125
57.125000,0.703125
57.937500,0.812500
61.140625,0.640625
61.953125,0.812500
62.593750,0.640625
63.281250,0.687500
63.953125,0.671875
64.703125,0.750000
65.468750,0.765625
66.265625,0.796875
99.765625,0.796875
106.968750,0.781250
107.796875,0.828125
108.625000,0.828125
109.453125,0.828125
110.250000,0.796875
111.015625,0.765625
111.765625,0.750000
112.468750,0.703125
113.156250,0.687500
113.812500,0.656250
114.484375,0.671875
115.187500,0.703125
115.953125,0.765625
186.953125,0.656250
195.031250,0.750000
195.734375,0.703125
196.546875,0.812500
205.781250,0.796875
206.593750,0.812500
207.421875,0.828125
208.187500,0.765625
208.953125,0.765625
209.703125,0.750000
210.421875,0.718750
211.125000,0.703125
211.843750,0.718750
212.625000,0.781250
213.375000,0.750000
214.203125,0.828125
215.062500,0.859375
215.937500,0.875000
216.734375,0.796875
217.531250,0.796875
218.296875,0.765625
219.046875,0.750000
231.171875,0.718750
231.890625,0.718750
232.687500,0.796875
233.484375,0.796875
234.250000,0.765625
235.062500,0.812500
235.859375,0.796875
236.515625,0.656250
242.546875,0.765625
243.296875,0.750000
244.093750,0.796875
244.890625,0.796875
245.703125,0.812500
246.453125,0.750000
247.171875,0.718750
247.906250,0.734375
248.625000,0.718750
249.375000,0.750000
250.109375,0.734375
250.875000,0.765625
251.640625,0.765625
252.390625,0.750000
253.125000,0.734375
253.843750,0.718750
254.578125,0.734375
255.312500,0.734375
256.015625,0.703125
256.687500,0.671875
257.390625,0.703125
258.078125,0.687500
258.781250,0.703125
259.500000,0.718750
260.234375,0.734375
261.000000,0.765625
261.734375,0.734375
262.453125,0.718750
280.328125,0.718750
281.046875,0.718750
281.765625,0.718750
282.500000,0.734375
283.265625,0.765625
283.953125,0.687500
284.703125,0.750000
285.453125,0.750000
286.234375,0.781250
286.984375,0.750000
287.703125,0.718750
288.453125,0.750000
289.234375,0.781250
289.984375,0.750000
290.703125,0.718750
291.421875,0.718750
292.187500,0.765625
292.921875,0.734375
301.093750,0.781250
301.828125,0.734375
302.609375,0.781250
303.406250,0.796875
304.171875,0.765625
304.953125,0.781250
305.718750,0.765625
306.515625,0.796875
307.234375,0.718750
308.046875,0.812500
308.671875,0.625000
309.468750,0.796875
313.890625,0.750000
314.687500,0.796875
315.437500,0.750000
316.171875,0.734375
316.890625,0.718750
317.609375,0.718750
318.312500,0.703125
319.000000,0.687500
319.703125,0.703125
320.468750,0.765625
321.265625,0.796875
322.046875,0.781250
322.843750,0.796875
323.656250,0.812500
324.421875,0.765625
325.156250,0.734375
325.890625,0.734375
326.609375,0.718750
327.328125,0.718750
328.046875,0.718750
328.796875,0.750000
329.468750,0.671875
336.734375,0.718750
337.406250,0.671875
338.171875,0.765625
343.265625,0.734375
343.937500,0.671875
344.640625,0.703125
345.328125,0.687500
352.375000,0.703125
353.109375,0.734375
353.859375,0.750000
354.578125,0.718750
355.281250,0.703125
355.984375,0.703125
356.703125,0.718750
357.406250,0.703125
358.078125,0.671875
358.734375,0.656250
359.406250,0.671875
360.093750,0.687500
360.796875,0.703125
361.500000,0.703125
362.406250,0.906250
363.109375,0.703125
363.812500,0.703125
364.546875,0.734375
365.218750,0.671875
365.906250,0.687500
366.609375,0.703125
367.312500,0.703125
368.031250,0.718750
368.718750,0.687500
369.390625,0.671875
370.078125,0.687500
370.796875,0.718750
371.515625,0.718750
372.218750,0.703125
372.906250,0.687500
373.593750,0.687500
374.296875,0.703125
374.968750,0.671875
375.656250,0.687500
376.359375,0.703125
377.109375,0.750000
377.828125,0.718750
378.531250,0.703125
379.250000,0.718750
379.953125,0.703125
380.625000,0.671875
381.265625,0.640625
381.921875,0.656250
382.593750,0.671875
383.281250,0.687500
384.000000,0.718750
384.750000,0.750000
385.484375,0.734375
386.203125,0.718750
386.906250,0.703125
387.640625,0.734375
388.359375,0.718750
389.046875,0.687500
389.750000,0.703125
390.437500,0.687500
391.093750,0.656250
391.750000,0.656250
392.437500,0.687500
393.156250,0.718750
393.984375,0.828125
394.781250,0.796875
395.546875,0.765625
396.328125,0.781250
397.109375,0.781250
397.843750,0.734375
398.546875,0.703125
399.203125,0.656250
399.890625,0.687500
400.562500,0.671875
401.281250,0.718750
401.984375,0.703125
402.687500,0.703125
403.437500,0.750000
404.187500,0.750000
404.906250,0.718750
405.625000,0.718750
406.343750,0.718750
407.093750,0.750000
407.812500,0.718750
408.515625,0.703125
409.203125,0.687500
409.890625,0.687500
417.500000,0.765625
418.265625,0.765625
419.015625,0.750000
419.718750,0.703125
420.437500,0.718750
421.156250,0.718750
421.875000,0.718750
422.578125,0.703125
423.250000,0.671875
423.937500,0.687500
424.625000,0.687500
425.375000,0.750000
426.156250,0.781250
426.921875,0.765625
427.703125,0.781250
428.500000,0.796875
429.281250,0.781250
430.031250,0.750000
430.796875,0.765625
431.578125,0.781250
432.343750,0.765625
433.109375,0.765625
433.812500,0.703125
434.531250,0.718750
435.281250,0.750000
436.062500,0.781250
436.828125,0.765625
437.562500,0.734375
438.328125,0.765625
447.234375,0.796875
447.984375,0.750000
448.718750,0.734375
449.468750,0.750000
455.109375,0.750000
455.890625,0.781250
456.671875,0.781250
457.390625,0.718750
458.140625,0.750000
458.875000,0.734375
459.593750,0.718750
460.296875,0.703125
460.984375,0.687500
461.640625,0.656250
462.296875,0.656250
462.968750,0.671875
463.656250,0.687500
464.406250,0.750000
465.171875,0.765625
465.968750,0.796875
466.750000,0.781250
467.562500,0.812500
468.390625,0.828125
469.156250,0.765625
469.906250,0.750000
470.656250,0.750000
471.390625,0.734375
472.093750,0.703125
472.781250,0.687500
473.484375,0.703125
474.218750,0.734375
474.984375,0.765625
475.765625,0.781250
476.500000,0.734375
477.281250,0.781250
478.078125,0.796875
478.906250,0.828125
479.703125,0.796875
480.453125,0.750000
481.203125,0.750000
481.968750,0.765625
482.890625,0.921875
483.625000,0.734375
484.343750,0.718750
485.062500,0.718750
485.796875,0.734375
486.546875,0.750000
487.250000,0.703125
487.953125,0.703125
488.640625,0.687500
489.343750,0.703125
490.015625,0.671875
490.671875,0.656250
491.359375,0.687500
492.062500,0.703125
492.781250,0.718750
493.468750,0.687500
494.187500,0.718750
494.890625,0.703125
495.609375,0.718750
496.296875,0.687500
496.968750,0.671875
497.640625,0.671875
498.312500,0.671875
499.000000,0.687500
499.671875,0.671875
500.312500,0.640625
501.015625,0.703125
501.671875,0.656250
502.359375,0.687500
503.000000,0.640625
508.421875,0.656250
509.078125,0.656250
509.734375,0.656250
510.390625,0.656250
511.046875,0.656250
511.734375,0.687500
512.437500,0.703125
513.140625,0.703125
513.843750,0.703125
514.546875,0.703125
515.281250,0.734375
515.984375,0.703125
516.687500,0.703125
517.343750,0.656250
535.218750,0.656250
535.875000,0.656250
536.546875,0.671875
537.218750,0.671875
545.000000,0.687500
545.687500,0.687500
546.375000,0.687500
547.046875,0.671875
547.687500,0.640625
548.343750,0.656250
549.000000,0.656250
549.687500,0.687500
550.406250,0.718750
551.125000,0.718750
551.828125,0.703125
552.562500,0.734375
553.343750,0.781250
554.125000,0.781250
554.843750,0.718750
555.531250,0.687500
556.218750,0.687500
556.890625,0.671875
563.875000,0.750000
564.640625,0.765625
565.359375,0.718750
566.171875,0.812500
566.796875,0.625000
567.484375,0.687500
568.171875,0.687500
568.859375,0.687500
569.578125,0.718750
570.140625,0.562500
570.781250,0.640625
571.375000,0.593750
571.984375,0.609375
572.593750,0.609375
573.234375,0.640625
573.890625,0.656250
574.578125,0.687500
575.281250,0.703125
576.000000,0.718750
576.703125,0.703125
577.406250,0.703125
578.109375,0.703125
578.781250,0.671875
579.421875,0.640625
580.062500,0.640625
580.718750,0.656250
581.375000,0.656250
582.046875,0.671875
582.765625,0.718750
583.531250,0.765625
584.296875,0.765625
585.015625,0.718750
585.765625,0.750000
586.500000,0.734375
587.218750,0.718750
587.906250,0.687500
588.578125,0.671875
589.234375,0.656250
589.906250,0.671875
590.593750,0.687500
591.296875,0.703125
592.000000,0.703125
592.718750,0.718750
593.453125,0.734375
594.203125,0.750000
594.906250,0.703125
595.625000,0.718750
596.343750,0.718750
597.062500,0.718750
597.750000,0.687500
598.406250,0.656250
599.078125,0.671875
613.015625,0.687500
613.703125,0.687500
614.390625,0.687500
615.062500,0.671875
615.734375,0.671875
616.406250,0.671875
617.078125,0.671875
617.750000,0.671875
618.453125,0.703125
619.156250,0.703125
619.843750,0.687500
620.500000,0.656250
621.171875,0.671875
621.859375,0.687500
622.515625,0.656250
623.171875,0.656250
623.812500,0.640625
624.468750,0.656250
625.156250,0.687500
625.875000,0.718750
626.625000,0.750000
627.359375,0.734375
628.062500,0.703125
628.781250,0.718750
629.468750,0.687500
630.171875,0.703125
630.843750,0.671875
631.484375,0.640625
632.140625,0.656250
632.812500,0.671875
633.484375,0.671875
634.140625,0.656250
634.812500,0.671875
635.515625,0.703125
636.250000,0.734375
637.015625,0.765625
637.718750,0.703125
638.421875,0.703125
639.125000,0.703125
639.828125,0.703125
640.531250,0.703125
641.234375,0.703125
641.906250,0.671875
642.578125,0.671875
643.250000,0.671875
643.968750,0.718750
644.687500,0.718750
645.390625,0.703125
646.046875,0.656250
646.718750,0.671875
647.406250,0.687500
648.062500,0.656250
648.750000,0.687500
649.453125,0.703125
650.187500,0.734375
650.890625,0.703125
651.562500,0.671875
652.250000,0.687500
652.921875,0.671875
653.609375,0.687500
654.265625,0.656250
654.906250,0.640625
655.578125,0.671875
656.250000,0.671875
656.953125,0.703125
657.671875,0.718750
658.343750,0.671875
659.031250,0.687500
659.718750,0.687500
660.406250,0.687500
661.093750,0.687500
661.765625,0.671875
662.406250,0.640625
663.062500,0.656250
663.734375,0.671875
664.406250,0.671875
665.125000,0.718750
665.828125,0.703125
666.546875,0.718750
667.312500,0.765625
668.078125,0.765625
668.828125,0.750000
669.546875,0.718750
670.234375,0.687500
670.921875,0.687500
671.593750,0.671875
672.265625,0.671875
672.921875,0.656250
673.531250,0.609375
674.156250,0.625000
674.765625,0.609375
675.375000,0.609375
676.015625,0.640625
676.750000,0.734375
677.484375,0.734375
678.218750,0.734375
678.984375,0.765625
679.781250,0.796875
680.578125,0.796875
681.296875,0.718750
681.984375,0.687500
682.687500,0.703125
683.375000,0.687500
684.046875,0.671875
684.718750,0.671875
685.375000,0.656250
686.031250,0.656250
686.734375,0.703125
687.468750,0.734375
688.250000,0.781250
688.968750,0.718750
689.687500,0.718750
690.421875,0.734375
691.140625,0.718750
691.859375,0.718750
692.546875,0.687500
693.234375,0.687500
693.953125,0.718750
694.687500,0.734375
695.406250,0.718750
696.078125,0.671875
696.765625,0.687500
697.484375,0.718750
698.218750,0.734375
699.015625,0.796875
699.750000,0.734375
700.468750,0.718750
701.187500,0.718750
701.953125,0.765625
702.703125,0.750000
703.390625,0.687500
704.062500,0.671875
704.734375,0.671875
705.359375,0.625000
706.046875,0.687500
706.781250,0.734375
707.562500,0.781250
708.312500,0.750000
709.093750,0.781250
716.625000,0.640625
717.265625,0.640625
717.921875,0.656250
718.546875,0.625000
719.187500,0.640625
719.812500,0.625000
720.468750,0.656250
721.125000,0.656250
721.796875,0.671875
722.468750,0.671875
726.312500,0.750000
727.046875,0.734375
727.734375,0.687500
728.421875,0.687500
729.093750,0.671875
729.781250,0.687500
730.453125,0.671875
731.140625,0.687500
731.859375,0.718750
732.625000,0.765625
733.343750,0.718750
734.109375,0.765625
734.890625,0.781250
735.640625,0.750000
736.359375,0.718750
737.078125,0.718750
737.812500,0.734375
738.515625,0.703125
739.203125,0.687500
739.906250,0.703125
740.656250,0.750000
741.406250,0.750000
742.125000,0.718750
742.890625,0.765625
743.671875,0.781250
744.453125,0.781250
745.187500,0.734375
745.937500,0.750000
746.656250,0.718750
747.343750,0.687500
748.015625,0.671875
748.671875,0.656250
749.343750,0.671875
750.062500,0.718750
750.828125,0.765625
751.562500,0.734375
752.296875,0.734375
753.062500,0.765625
753.828125,0.765625
754.515625,0.687500
755.218750,0.703125
755.937500,0.718750
756.671875,0.734375
757.421875,0.750000
758.140625,0.718750
758.890625,0.750000
759.640625,0.750000
760.390625,0.750000
761.125000,0.734375
761.828125,0.703125
762.593750,0.765625
763.375000,0.781250
764.171875,0.796875
764.937500,0.765625
765.671875,0.734375
766.421875,0.750000
767.156250,0.734375
767.890625,0.734375
768.593750,0.703125
769.328125,0.734375
770.093750,0.765625
770.812500,0.718750
771.546875,0.734375
772.281250,0.734375
