UNIX,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu,segment_indices,start,end
1678262310.0,91.95329507223431,652.5051652892562,166.41793264228275,142.76753817866893,228.89725547751954,0.9154929577464789,0.7605633802816901,140.625,161.84215879628366,172.39381984092802,87652.28218542894,0.9387932754527939,0.23333333333333334,1756.4224636225504,3744.2236053585148,7981.758208268391,0.46909759825596226,13482.404277249456,13.027516661745423,27.77118626888092,59.201297069373666,31.931003005712554,68.06899699428745,"0, 15360",0,15360
1678262340.0,94.3157894736842,636.1607142857143,163.32989234800357,124.38908204532909,201.14860164361525,0.8831168831168831,0.7402597402597403,132.8125,141.9813746926468,173.43915124176155,77362.12473342013,0.8186235557318606,0.3,1719.7947895686902,2765.2219287423536,8739.037155041131,0.3164218070805695,13224.053873352175,13.005049783064278,20.910546457426033,66.08440375950968,24.03650603314591,75.96349396685409,"1920, 17280",1920,17280
1678262370.0,96.58942364824718,621.1860236220473,163.00266430161392,125.14137374717284,204.22505192909864,0.8860759493670886,0.7468354430379747,125.0,144.34795614666302,171.89718961364022,77952.36360883067,0.8397342415609154,0.23333333333333334,1379.4955583525225,2163.291253953299,9813.391081449834,0.22044278435438583,13356.177893755656,10.32852039951842,16.196933517669688,73.4745460828119,18.062525108131148,81.93747489186885,"3840, 19200",3840,19200
1678262400.0,98.4033116499113,609.7355769230769,157.6197817066249,127.78771366883485,202.44871988258845,0.8641975308641975,0.7160493827160493,132.8125,142.73635575737651,163.15351050268563,73161.21342436048,0.8748592372765829,0.3,4140.686375184517,2448.6991127847705,8827.569336946854,0.27739222648028383,15416.954824916142,26.85800420516598,15.883156826971437,57.25883896786258,21.715509201477456,78.28449079852254,"5760, 21120",5760,21120
1678262430.0,101.01353965183752,593.9797794117648,150.2643161586047,125.81857097382687,206.14044501275083,0.8791208791208791,0.7582417582417582,109.375,145.3622302611832,150.47225043722284,68715.99929932636,0.9660401159603077,0.3,1140.9806072466365,3856.7409269216096,7441.119668124349,0.5183011561341765,12438.841202292595,9.172724281071641,31.005628773609363,59.821646945318996,34.13691374996046,65.86308625003953,"7680, 23040",7680,23040
1678262460.0,101.57125937623373,590.7182835820895,151.3633916313928,122.26317142649228,201.0978645175173,0.8735632183908046,0.7586206896551724,109.375,141.5223047565022,160.11253412221063,71186.90255286593,0.8838927291506179,0.23333333333333334,953.2471348489725,4379.318780137717,7279.254069456486,0.6016164209068064,12611.819984443177,7.558362996179882,34.72392395022809,57.717713053592014,37.56307771658473,62.43692228341528,"9600, 24960",9600,24960
1678262490.0,99.29784824462061,604.242700729927,155.77150146135068,125.51893313458794,206.70574031082361,0.8586956521739131,0.7608695652173914,125.0,145.69808563120193,169.31828919957627,77501.05060979635,0.8604982150479143,0.16666666666666666,,,,,,,,,,,"11520, 26880",11520,26880
1678262520.0,100.84989968995075,594.9435763888889,159.79146147712075,128.3020660458852,217.78398714510254,0.8787878787878788,0.797979797979798,125.0,153.70408581305,169.00962649170347,81610.62933029057,0.9094398289827307,0.16666666666666666,719.4927538518536,3248.247400048724,7012.727793145393,0.46319313908401394,10980.46794704597,6.552478066705853,29.58204892281104,63.86547301048311,31.65632251214501,68.34367748785499,"13440, 28800",13440,28800
1678262550.0,96.32591474915127,622.8853383458646,157.6742181846756,129.95106867917156,214.89966291766592,0.8505747126436781,0.7701149425287356,140.625,151.7326371201755,173.9211563821002,82905.10868270462,0.8724219656567996,0.2,,,,,,,,,,,"15360, 30720",15360,30720
1678262580.0,93.47166799680767,641.905737704918,154.75191369704743,132.47858094287224,223.76899700158916,0.8888888888888888,0.7916666666666666,132.8125,157.49759625142948,161.15169963895934,79736.77986964432,0.9773250707518666,0.16666666666666666,627.1468494190299,1347.6354696597944,13960.275491051894,0.09653358707165823,15935.057810130718,3.935642135043408,8.457047885970233,87.60730997898636,8.803523048432604,91.19647695156739,"17280, 32640",17280,32640
1678262610.0,90.96810296586459,659.5718503937007,165.1690388588621,136.22355757683357,222.59273582412044,0.88,0.76,140.625,155.81703903225016,188.21334212211892,92133.00292815684,0.8278745665711149,0.16666666666666666,185.86880271983168,1505.3112149167032,13769.870953528613,0.10931919551003186,15461.050971165147,1.202174438636008,9.736150651880703,89.06167490948329,9.854620379102892,90.1453796208971,"19200, 34560",19200,34560
1678262640.0,91.01665034280117,659.220041322314,162.35881265166805,126.13587331228467,205.64023713826458,0.8450704225352113,0.7605633802816901,140.625,144.4351204740691,183.15769948396076,83108.96248897705,0.7885833949706131,0.2,,,,,,,,,,,"21120, 36480",21120,36480
1678262670.0,89.59506363285769,669.6797520661157,167.82182978632753,126.57197858726497,201.7880331587752,0.8405797101449275,0.7101449275362319,140.625,140.96426466677107,197.70772558059866,87555.32066420646,0.7129932037446093,0.16666666666666666,1287.9784270136454,6564.813544566975,7658.893637288726,0.8571490681898204,15511.685608869346,8.303278312172592,42.32172898613491,49.3749927016925,46.15402623685406,53.84597376314594,"23040, 38400",23040,38400
1678262700.0,90.90779636881453,660.0093984962406,172.7873339906838,140.10850788561555,224.63484909890428,0.8625,0.725,140.625,158.27490414460033,195.98512110385266,97450.71580519379,0.8075863272331287,0.16666666666666666,1439.084955396625,9065.995671474086,7367.584724075658,1.2305247935389723,17872.66535094637,8.051876578780258,50.72548214524721,41.22264127597253,55.167501258150544,44.83249874184946,"24960, 40320",24960,40320
