UNIX,EDA
1678262370.0,0.179419
1678262370.25,0.167885
1678262370.5,0.173011
1678262370.75,0.18839
1678262371.0,0.187108
1678262371.25,0.183263
1678262371.5,0.176856
1678262371.75,0.176856
1678262372.0,0.179419
1678262372.25,0.184545
1678262372.5,0.189671
1678262372.75,0.189671
1678262373.0,0.189671
1678262373.25,0.190953
1678262373.5,0.190953
1678262373.75,0.190953
1678262374.0,0.192234
1678262374.25,0.192234
1678262374.5,0.192234
1678262374.75,0.192234
1678262375.0,0.193516
1678262375.25,0.196079
1678262375.5,0.194798
1678262375.75,0.194798
1678262376.0,0.194798
1678262376.25,0.202487
1678262376.5,0.203768
1678262376.75,0.202487
1678262377.0,0.199924
1678262377.25,0.196079
1678262377.5,0.194798
1678262377.75,0.194798
1678262378.0,0.194798
1678262378.25,0.196079
1678262378.5,0.196079
1678262378.75,0.194798
1678262379.0,0.194798
1678262379.25,0.196079
1678262379.5,0.196079
1678262379.75,0.197361
1678262380.0,0.199924
1678262380.25,0.196079
1678262380.5,0.196079
1678262380.75,0.196079
1678262381.0,0.198642
1678262381.25,0.198642
1678262381.5,0.196079
1678262381.75,0.197361
1678262382.0,0.197361
1678262382.25,0.197361
1678262382.5,0.199924
1678262382.75,0.199924
1678262383.0,0.198642
1678262383.25,0.199924
1678262383.5,0.199924
1678262383.75,0.199924
1678262384.0,0.202487
1678262384.25,0.201205
1678262384.5,0.201205
1678262384.75,0.199924
1678262385.0,0.198642
1678262385.25,0.198642
1678262385.5,0.198642
1678262385.75,0.198642
1678262386.0,0.197361
1678262386.25,0.197361
1678262386.5,0.198642
1678262386.75,0.198642
1678262387.0,0.201205
1678262387.25,0.199924
1678262387.5,0.202487
1678262387.75,0.201205
1678262388.0,0.202487
1678262388.25,0.202487
1678262388.5,0.203768
1678262388.75,0.203768
1678262389.0,0.20505
1678262389.25,0.202487
1678262389.5,0.203768
1678262389.75,0.202487
1678262390.0,0.20505
1678262390.25,0.20505
1678262390.5,0.20505
1678262390.75,0.203768
1678262391.0,0.203768
1678262391.25,0.203768
1678262391.5,0.20505
1678262391.75,0.206332
1678262392.0,0.203768
1678262392.25,0.20505
1678262392.5,0.20505
1678262392.75,0.206332
1678262393.0,0.20505
1678262393.25,0.20505
1678262393.5,0.206332
1678262393.75,0.206332
1678262394.0,0.208895
1678262394.25,0.210176
1678262394.5,0.202487
1678262394.75,0.20505
1678262395.0,0.217866
1678262395.25,0.216584
1678262395.5,0.215303
1678262395.75,0.219147
1678262396.0,0.219147
1678262396.25,0.219147
1678262396.5,0.219147
1678262396.75,0.220429
1678262397.0,0.222992
1678262397.25,0.224273
1678262397.5,0.224273
1678262397.75,0.225555
1678262398.0,0.222992
1678262398.25,0.224273
1678262398.5,0.226837
1678262398.75,0.226837
1678262399.0,0.226837
1678262399.25,0.228118
1678262399.5,0.226837
1678262399.75,0.22171
1678262400.0,0.222992
1678262400.25,0.22171
1678262400.5,0.222992
1678262400.75,0.225555
1678262401.0,0.226837
1678262401.25,0.231963
1678262401.5,0.230681
1678262401.75,0.231963
1678262402.0,0.231963
1678262402.25,0.233244
1678262402.5,0.233244
1678262402.75,0.233244
1678262403.0,0.235808
1678262403.25,0.238371
1678262403.5,0.237089
1678262403.75,0.228118
1678262404.0,0.225555
1678262404.25,0.242215
1678262404.5,0.24606
1678262404.75,0.242215
1678262405.0,0.239652
1678262405.25,0.184545
1678262405.5,0.18839
1678262405.75,0.189671
1678262406.0,0.197361
1678262406.25,0.198642
1678262406.5,0.199924
1678262406.75,0.202487
1678262407.0,0.20505
1678262407.25,0.20505
1678262407.5,0.20505
1678262407.75,0.207613
1678262408.0,0.206332
1678262408.25,0.206332
1678262408.5,0.208895
1678262408.75,0.214021
1678262409.0,0.234526
1678262409.25,0.242215
1678262409.5,0.240934
1678262409.75,0.247342
1678262410.0,0.244778
1678262410.25,0.24606
1678262410.5,0.244778
1678262410.75,0.243497
1678262411.0,0.242215
1678262411.25,0.247342
1678262411.5,0.247342
1678262411.75,0.249905
1678262412.0,0.249905
1678262412.25,0.225555
1678262412.5,0.255031
1678262412.75,0.261439
1678262413.0,0.26272
1678262413.25,0.261439
1678262413.5,0.258876
1678262413.75,0.258876
1678262414.0,0.251186
1678262414.25,0.247342
1678262414.5,0.238371
1678262414.75,0.240934
1678262415.0,0.249905
1678262415.25,0.252468
1678262415.5,0.248623
1678262415.75,0.238371
1678262416.0,0.244778
1678262416.25,0.247342
1678262416.5,0.249905
1678262416.75,0.249905
1678262417.0,0.248623
1678262417.25,0.247342
1678262417.5,0.249905
1678262417.75,0.253749
1678262418.0,0.247342
1678262418.25,0.222992
1678262418.5,0.230681
1678262418.75,0.237089
1678262419.0,0.240934
1678262419.25,0.242215
1678262419.5,0.242215
1678262419.75,0.240934
1678262420.0,0.243497
1678262420.25,0.247342
1678262420.5,0.249905
1678262420.75,0.249905
1678262421.0,0.251186
1678262421.25,0.249905
1678262421.5,0.251186
1678262421.75,0.252468
1678262422.0,0.253749
1678262422.25,0.258876
1678262422.5,0.260157
1678262422.75,0.260157
1678262423.0,0.258876
1678262423.25,0.258876
1678262423.5,0.257594
1678262423.75,0.258876
1678262424.0,0.258876
1678262424.25,0.258876
1678262424.5,0.261439
1678262424.75,0.261439
1678262425.0,0.258876
1678262425.25,0.260157
1678262425.5,0.260157
1678262425.75,0.261439
1678262426.0,0.26272
1678262426.25,0.265283
1678262426.5,0.267847
1678262426.75,0.265283
1678262427.0,0.269128
1678262427.25,0.267847
1678262427.5,0.269128
1678262427.75,0.27041
1678262428.0,0.271691
1678262428.25,0.27041
1678262428.5,0.272973
1678262428.75,0.274254
1678262429.0,0.276818
1678262429.25,0.274254
1678262429.5,0.272973
1678262429.75,0.275536
1678262430.0,0.274254
1678262430.25,0.278099
1678262430.5,0.278099
1678262430.75,0.280662
1678262431.0,0.278099
1678262431.25,0.279381
1678262431.5,0.281944
1678262431.75,0.281944
1678262432.0,0.280662
1678262432.25,0.280662
1678262432.5,0.278099
1678262432.75,0.276818
1678262433.0,0.278099
1678262433.25,0.280662
1678262433.5,0.28707
1678262433.75,0.242215
1678262434.0,0.20505
1678262434.25,0.244778
1678262434.5,0.257594
1678262434.75,0.258876
1678262435.0,0.260157
1678262435.25,0.264002
1678262435.5,0.255031
1678262435.75,0.252468
1678262436.0,0.251186
1678262436.25,0.247342
1678262436.5,0.24606
1678262436.75,0.24606
1678262437.0,0.244778
1678262437.25,0.247342
1678262437.5,0.251186
1678262437.75,0.26272
1678262438.0,0.260157
1678262438.25,0.255031
1678262438.5,0.255031
1678262438.75,0.260157
1678262439.0,0.261439
1678262439.25,0.249905
1678262439.5,0.249905
1678262439.75,0.247342
1678262440.0,0.247342
1678262440.25,0.247342
1678262440.5,0.247342
1678262440.75,0.247342
1678262441.0,0.247342
1678262441.25,0.247342
1678262441.5,0.249905
1678262441.75,0.249905
1678262442.0,0.251186
1678262442.25,0.258876
1678262442.5,0.242215
1678262442.75,0.248623
1678262443.0,0.256313
1678262443.25,0.26272
1678262443.5,0.265283
1678262443.75,0.27041
1678262444.0,0.272973
1678262444.25,0.275536
1678262444.5,0.279381
1678262444.75,0.279381
1678262445.0,0.280662
1678262445.25,0.281944
1678262445.5,0.280662
1678262445.75,0.284507
1678262446.0,0.283225
1678262446.25,0.284507
1678262446.5,0.283225
1678262446.75,0.284507
1678262447.0,0.285788
1678262447.25,0.285788
1678262447.5,0.290915
1678262447.75,0.293478
1678262448.0,0.297323
1678262448.25,0.30373
1678262448.5,0.30373
1678262448.75,0.296041
1678262449.0,0.293478
1678262449.25,0.292196
1678262449.5,0.293478
1678262449.75,0.292196
1678262450.0,0.294759
1678262450.25,0.297323
1678262450.5,0.293478
1678262450.75,0.296041
1678262451.0,0.306293
1678262451.25,0.307575
1678262451.5,0.307575
1678262451.75,0.307575
1678262452.0,0.305012
1678262452.25,0.305012
1678262452.5,0.315264
1678262452.75,0.339614
1678262453.0,0.335769
1678262453.25,0.329362
1678262453.5,0.325517
1678262453.75,0.302449
1678262454.0,0.31142
1678262454.25,0.31142
1678262454.5,0.312701
1678262454.75,0.316546
1678262455.0,0.321672
1678262455.25,0.320391
1678262455.5,0.319109
1678262455.75,0.320391
1678262456.0,0.321672
1678262456.25,0.28707
1678262456.5,0.294759
1678262456.75,0.292196
1678262457.0,0.296041
1678262457.25,0.296041
1678262457.5,0.294759
1678262457.75,0.296041
1678262458.0,0.294759
1678262458.25,0.296041
1678262458.5,0.299886
1678262458.75,0.301167
1678262459.0,0.30373
1678262459.25,0.302449
1678262459.5,0.305012
1678262459.75,0.30373
1678262460.0,0.30373
1678262460.25,0.30373
1678262460.5,0.305012
1678262460.75,0.30373
1678262461.0,0.30373
1678262461.25,0.306293
1678262461.5,0.305012
1678262461.75,0.305012
1678262462.0,0.302449
1678262462.25,0.30373
1678262462.5,0.305012
1678262462.75,0.305012
1678262463.0,0.288352
1678262463.25,0.285788
1678262463.5,0.28707
1678262463.75,0.284507
1678262464.0,0.199924
1678262464.25,0.208895
1678262464.5,0.208895
1678262464.75,0.231963
1678262465.0,0.225555
