datetime,UNIX,EDA,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime
2023-03-08 07:58:00,1678262324.7457628,0.1334454406779661,0.1334454406779661,0.13344526708474577,0.12949224150847458,0.003953025796610169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08 07:59:00,1678262369.5,0.1965810625,0.1965810625,0.19658205483750002,0.19579970442083333,0.0007823504833333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08 08:00:00,1678262429.5,0.2613960833333333,0.2613960833333333,0.2613965339916667,0.25968691479583333,0.0017096191666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08 08:01:00,1678262489.5,0.37784734999999997,0.37784734999999997,0.37784601502916665,0.3801955399083334,-0.0023495248958333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08 08:02:00,1678262549.5,0.4346419791666667,0.4346419791666667,0.4346442061625,0.43445125560833336,0.000192950575,0.004166666666666667,0.004166666666666667,0.0003413220833333333,0.0004965192375,0.0015625,0.0,0.0
2023-03-08 08:03:00,1678262609.5,0.4163849958333333,0.4163849958333333,0.41638377600416665,0.41589066323333335,0.000493112625,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.07604166666666666
2023-03-08 08:04:00,1678262669.5,0.339032025,0.339032025,0.3390299308541667,0.3391991972666667,-0.0001692663333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08 08:05:00,1678262729.5,0.3300237708333333,0.3300237708333333,0.33002449198333333,0.33013268126249995,-0.00010818906250000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08 08:06:00,1678262789.5,0.3161988708333333,0.3161988708333333,0.31619925623333334,0.31627315809583334,-7.390212916666669e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08 08:07:00,1678262849.5,0.32214204583333333,0.32214204583333333,0.32214081800416666,0.3223476957333334,-0.00020687767916666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08 08:08:00,1678262909.5,0.316626025,0.316626025,0.31662659536666665,0.31606734995833335,0.0005592456083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08 08:09:00,1678262969.5,0.3290891875,0.3290891875,0.329090889825,0.32922385225,-0.00013296205000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08 08:10:00,1678263029.5,0.33983307916666666,0.33983307916666666,0.33983196337916666,0.3398159131958333,1.604995416666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08 08:11:00,1678263089.5,0.3484728375,0.3484728375,0.34847288937500004,0.34846058394999996,1.2305912499999994e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08 08:12:00,1678263149.5,0.35646664166666664,0.35646664166666664,0.3564668653375,0.3565074630833333,-4.059735e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08 08:13:00,1678263209.5,0.3616890708333333,0.3616890708333333,0.3616889551625,0.3617038746625,-1.4919104166666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08 08:14:00,1678263269.5,0.3653787333333333,0.3653787333333333,0.3653784891458333,0.3653525846708333,2.5904474999999997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08 08:15:00,1678263329.5,0.3715784083333334,0.3715784083333334,0.3715780263375,0.37160803761666666,-3.0011262500000013e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
