datetime,UNIX,EDA,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime
2023-02-23 07:48:00,1677138510.747826,1.0818775173913044,1.0818775173913044,1.081906469573913,1.0894847895652173,-0.007578320013043476,0.05652173913043478,0.05652173913043478,0.01492637745652174,0.03043477465217391,0.021195652173913043,0.034782608695652174,0.02973568281938326
2023-02-23 07:49:00,1677138569.5,1.678508375,1.678508375,1.6784801060208332,1.6891873784458333,-0.010707272370833333,0.0125,0.0125,0.00470068875,0.0013949919916666667,0.007291666666666667,0.008333333333333333,0.0010460251046025104
2023-02-23 07:50:00,1677138629.5,0.8991485541666666,0.8991485541666666,0.8991434115208333,0.8644083542083333,0.03473505739583334,0.016666666666666666,0.0125,0.009101475933333334,0.006617717745833334,0.011979166666666667,0.016666666666666666,0.0026041666666666665
2023-02-23 07:51:00,1677138689.5,1.5043791000000002,1.5043791000000002,1.5043844943375,1.5386527902666667,-0.034268296045833334,0.07083333333333333,0.075,0.0339821872125,0.07382741565416667,0.036458333333333336,0.03333333333333333,0.027719665271966527
2023-02-23 07:52:00,1677138749.5,2.1880981624999998,2.1880981624999998,2.188100394966667,2.1637758019083337,0.024324593125000002,0.0625,0.0625,0.0344130681625,0.0547457104375,0.030208333333333334,0.0375,0.015425531914893617
2023-02-23 07:53:00,1677138809.5,4.466519720833333,4.466519720833333,4.46653256755,4.4774660689875,-0.010933501441666667,0.029166666666666667,0.029166666666666667,0.017162049516666666,0.025047207020833333,0.03125,0.029166666666666667,0.007446808510638298
2023-02-23 07:54:00,1677138869.5,4.865100845833334,4.865100845833334,4.865073905945834,4.856313240208333,0.008760665733333332,0.029166666666666667,0.029166666666666667,0.0225788090875,0.0333013108,0.028125,0.029166666666666667,0.01207983193277311
2023-02-23 07:55:00,1677138929.5,4.6091020291666664,4.6091020291666664,4.609113646254167,4.620909345766666,-0.011795699575000002,0.008333333333333333,0.008333333333333333,0.006483162458333333,0.0078119203125,0.007291666666666667,0.008333333333333333,0.0010460251046025104
2023-02-23 07:56:00,1677138989.5,3.697785516666667,3.697785516666667,3.6977761135375,3.6964504644875,0.0013256490541666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 07:57:00,1677139049.5,3.5375700958333334,3.5375700958333334,3.537574541591667,3.5404056839375,-0.0028311425458333334,0.004166666666666667,0.004166666666666667,0.0020849420166666665,0.002836922908333333,0.009895833333333333,0.004166666666666667,0.0005208333333333333
2023-02-23 07:58:00,1677139109.5,3.1841120416666664,3.1841120416666664,3.1841167109958333,3.1811217143958337,0.0029949966458333328,0.004166666666666667,0.004166666666666667,0.0013127666500000002,0.0019263472875,0.0046875,0.004166666666666667,0.0
2023-02-23 07:59:00,1677139169.5,3.0312760083333337,3.0312760083333337,3.0312744718041666,3.033536762995833,-0.0022622911541666665,0.004166666666666667,0.004166666666666667,0.0014538624541666667,0.0021466524958333334,0.004166666666666667,0.0,0.0
2023-02-23 08:00:00,1677139229.5,2.6258856583333334,2.6258856583333334,2.6258825488624997,2.638945097475,-0.013062548595833334,0.004166666666666667,0.0,0.0,0.0,0.0,0.004166666666666667,0.003125
2023-02-23 08:01:00,1677139289.5,3.9078729125,3.9078729125,3.9078662407333336,3.9132687447916665,-0.005402504091666666,0.020833333333333332,0.025,0.012108001854166666,0.0169306803875,0.021875,0.025,0.01875
2023-02-23 08:02:00,1677139349.5,5.651977475,5.651977475,5.651984192420833,5.595748102229167,0.05623609022083333,0.025,0.025,0.028024618791666667,0.03834539671666667,0.024479166666666666,0.020833333333333332,0.01778242677824268
2023-02-23 08:03:00,1677139409.5,5.243215366666666,5.243215366666666,5.243221009145833,5.277827874379167,-0.034606865229166665,0.0125,0.0125,0.011115303108333334,0.01759956442083333,0.0140625,0.0125,0.009375
2023-02-23 08:04:00,1677139469.5,4.518826595833334,4.518826595833334,4.518822334204166,4.5237164598375,-0.0048941256375,0.008333333333333333,0.008333333333333333,0.005301542,0.007724408362500001,0.008854166666666666,0.008333333333333333,0.009375
2023-02-23 08:05:00,1677139529.5,4.2016258791666665,4.2016258791666665,4.201629443729167,4.2010630341875,0.0005664092583333335,0.004166666666666667,0.004166666666666667,0.0019646795541666665,0.0026257287041666663,0.004166666666666667,0.004166666666666667,0.0015625
2023-02-23 08:06:00,1677139589.5,3.558512266666667,3.558512266666667,3.5585136190166664,3.578098879108333,-0.019585260058333335,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:07:00,1677139649.5,3.6919936208333337,3.6919936208333337,3.691992773983333,3.6534841542,0.038508619791666664,0.0125,0.016666666666666666,0.008200525566666667,0.011775978970833333,0.017708333333333333,0.016666666666666666,0.26458333333333334
2023-02-23 08:08:00,1677139709.5,4.481134204166667,4.481134204166667,4.481124688470833,4.5340209504708335,-0.05289626204583333,0.020833333333333332,0.020833333333333332,0.010838315379166666,0.019996179629166666,0.018229166666666668,0.016666666666666666,0.013541666666666667
2023-02-23 08:09:00,1677139769.5,6.493845620833333,6.493845620833333,6.493853206629167,6.3812552468208334,0.11259795982083333,0.029166666666666667,0.029166666666666667,0.0425472439625,0.059473973887499997,0.027604166666666666,0.029166666666666667,0.02510460251046025
2023-02-23 08:10:00,1677139829.5,6.011668958333333,6.011668958333333,6.011671947033333,6.116795414975,-0.1051234679625,0.008333333333333333,0.008333333333333333,0.013480025825,0.0203806031625,0.0067708333333333336,0.008333333333333333,0.008854166666666666
2023-02-23 08:11:00,1677139889.5,5.844258770833333,5.844258770833333,5.8442659781375,5.816248097395833,0.02801788077083333,0.016666666666666666,0.016666666666666666,0.015757088583333335,0.020369151662499998,0.016145833333333335,0.0125,0.04583333333333333
2023-02-23 08:12:00,1677139949.5,5.0738689500000005,5.0738689500000005,5.073859352604166,5.068645469595833,0.005213882970833333,0.004166666666666667,0.004166666666666667,0.0036622040291666665,0.0049538899791666665,0.0046875,0.008333333333333333,0.025
2023-02-23 08:13:00,1677140009.5,4.711037791666667,4.711037791666667,4.711040262333333,4.7192988018125,-0.008258539612500001,0.004166666666666667,0.004166666666666667,0.003931425725,0.005296910070833333,0.0046875,0.004166666666666667,0.0036458333333333334
2023-02-23 08:14:00,1677140069.5,4.1398165208333335,4.1398165208333335,4.139812973758334,4.145005472308333,-0.005192498495833334,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:15:00,1677140129.5,3.8884134958333334,3.8884134958333334,3.8884116721583335,3.8879226578833337,0.0004890143083333332,0.0,0.004166666666666667,0.0011724569125000001,0.0017072272625,0.0046875,0.004166666666666667,0.0036458333333333334
2023-02-23 08:16:00,1677140189.5,4.157046820833333,4.157046820833333,4.157043084829167,4.148230611129167,0.008812473695833333,0.0125,0.0125,0.008333557775,0.00866245645,0.013020833333333334,0.004166666666666667,0.003125
2023-02-23 08:17:00,1677140249.5,5.085351041666667,5.085351041666667,5.085441532108334,5.1023782155666675,-0.01693668349166667,0.016666666666666666,0.016666666666666666,0.019477135566666668,0.02757523275,0.014583333333333334,0.016666666666666666,0.0140625
2023-02-23 08:18:00,1677140309.5,6.714168470833333,6.714168470833333,6.71408778185,6.684909229633333,0.029178552216666667,0.016666666666666666,0.016666666666666666,0.026852536970833334,0.036683298337499996,0.015104166666666667,0.020833333333333332,0.01202928870292887
2023-02-23 08:19:00,1677140369.5,6.000520041666666,6.000520041666666,6.000515958608333,5.995277861533333,0.0052380970625,0.016666666666666666,0.016666666666666666,0.017928417804166666,0.022820066395833335,0.015625,0.0125,0.008854166666666666
2023-02-23 08:20:00,1677140429.5,5.2059518625,5.2059518625,5.205950254749999,5.2241273813125,-0.018177126487499997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:21:00,1677140489.5,4.5181931,4.5181931,4.518194857754167,4.521460394270833,-0.003265536495833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:22:00,1677140549.5,4.485581600000001,4.485581600000001,4.4855771514375,4.472987584641667,0.012589566745833333,0.008333333333333333,0.008333333333333333,0.007284746808333334,0.007689931275,0.007291666666666667,0.008333333333333333,0.0067708333333333336
2023-02-23 08:23:00,1677140609.5,4.549402125,4.549402125,4.549403938304167,4.5735890919583335,-0.024185153616666667,0.004166666666666667,0.004166666666666667,0.002573408575,0.0033381074791666667,0.004166666666666667,0.004166666666666667,0.0036458333333333334
2023-02-23 08:24:00,1677140669.5,4.3316439125,4.3316439125,4.331646188079167,4.3078023657,0.023843822366666666,0.008333333333333333,0.008333333333333333,0.007030918158333333,0.008502628254166667,0.008854166666666666,0.008333333333333333,0.010416666666666666
2023-02-23 08:25:00,1677140729.5,3.9735948750000003,3.9735948750000003,3.9735959705916666,3.984277381629167,-0.010681411020833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:26:00,1677140789.5,3.794207975,3.794207975,3.7942071308458334,3.7929482161625,0.0012589147041666665,0.004166666666666667,0.004166666666666667,0.0017813737958333332,0.002394470770833333,0.005208333333333333,0.004166666666666667,0.0109375
2023-02-23 08:27:00,1677140849.5,4.229731441666667,4.229731441666667,4.229731349391667,4.205974902045833,0.023756447404166665,0.025,0.025,0.011803306716666667,0.0165355905625,0.024479166666666666,0.025,0.024581589958158997
2023-02-23 08:28:00,1677140909.5,5.582548666666667,5.582548666666667,5.582550170516667,5.604095226966667,-0.0215450564875,0.020833333333333332,0.020833333333333332,0.0216989653125,0.0342906144125,0.020833333333333332,0.020833333333333332,0.016145833333333335
2023-02-23 08:29:00,1677140969.5,5.058677825,5.058677825,5.058674224004166,5.057342948075,0.0013312759624999994,0.008333333333333333,0.008333333333333333,0.0039685153833333335,0.005301261679166667,0.008333333333333333,0.008333333333333333,0.009895833333333333
2023-02-23 08:30:00,1677141029.5,4.307651216666667,4.307651216666667,4.307655566308333,4.3148618348125005,-0.007206268266666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:31:00,1677141089.5,3.8654856375,3.8654856375,3.865482311075,3.862168348645833,0.0033139628833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:32:00,1677141149.5,3.5282384625,3.5282384625,3.528241196216667,3.5283889743625,-0.0001477781291666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:33:00,1677141209.5,3.3290506,3.3290506,3.3290499265499998,3.3303271059,-0.0012771793958333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:34:00,1677141269.5,3.1678198791666667,3.1678198791666667,3.167817676325,3.1665597104708336,0.0012579657791666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:35:00,1677141329.5,2.9850205791666666,2.9850205791666666,2.9850225127958336,2.9850378380166664,-1.5324929166666677e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:36:00,1677141389.5,2.8458969874999998,2.8458969874999998,2.8458973997083334,2.8459580170875,-6.061747916666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:37:00,1677141449.5,2.7366796208333333,2.7366796208333333,2.7366801693166667,2.7369781805791664,-0.000298011375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:38:00,1677141509.5,2.593677583333333,2.593677583333333,2.5936759603625004,2.5940931483750003,-0.00041718786666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:39:00,1677141569.5,2.5462573791666667,2.5462573791666667,2.54625987515,2.5454276723458333,0.0008322025791666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:40:00,1677141629.5,2.4732363208333337,2.4732363208333337,2.4732311630125,2.4731061132375,0.0001250493875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:41:00,1677141689.5,2.4216936624999996,2.4216936624999996,2.4216945981125,2.4222217296666666,-0.0005271313833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:42:00,1677141749.5,2.3536602,2.3536602,2.35366291675,2.3531307543875,0.0005321624416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:43:00,1677141809.5,2.2886514208333333,2.2886514208333333,2.2886489869249997,2.288786403904167,-0.00013741684583333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:44:00,1677141869.5,2.1917732666666665,2.1917732666666665,2.1917728586166665,2.190558876354167,0.0012139824416666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:45:00,1677141929.5,2.1482953791666666,2.1482953791666666,2.1483002751333333,2.1497847843833333,-0.0014845093875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:46:00,1677141989.5,2.1526218333333333,2.1526218333333333,2.1526195215375004,2.1524909876750002,0.00012853365000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:47:00,1677142049.5,2.103574666666667,2.103574666666667,2.103579118058333,2.103097871125,0.00048124700416666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:48:00,1677142109.5,2.064977975,2.064977975,2.0649758559166664,2.065474976854167,-0.0004991208958333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:49:00,1677142169.5,2.0303717916666666,2.0303717916666666,2.030367597516667,2.030173239866667,0.00019435725833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:50:00,1677142229.5,1.9895471291666667,1.9895471291666667,1.9895529839291666,1.9904124830791665,-0.0008594993958333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:51:00,1677142289.5,1.9617296166666667,1.9617296166666667,1.9617262479166666,1.9618146039916666,-8.835635000000007e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:52:00,1677142349.5,1.9239332291666666,1.9239332291666666,1.9239302853416667,1.9227451043958332,0.0011851807500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:53:00,1677142409.5,1.874165775,1.874165775,1.8741639906624998,1.8745868598958333,-0.000422869175,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:54:00,1677142469.5,1.8407758125,1.8407758125,1.8407811369958333,1.8406263591458334,0.0001547778875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:55:00,1677142529.5,1.7827342833333333,1.7827342833333333,1.7827360410875,1.7828796386374999,-0.00014359736250000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:56:00,1677142589.5,1.7390430625,1.7390430625,1.7390412050958333,1.7389405393291668,0.0001006662875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:57:00,1677142649.5,1.7153144249999999,1.7153144249999999,1.7153080345458334,1.7186614333541668,-0.0033533986916666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:58:00,1677142709.5,1.691820275,1.691820275,1.6918226428625,1.6886127125166666,0.0032099303125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 08:59:00,1677142769.5,1.6352883791666668,1.6352883791666668,1.6352918971750001,1.63534689325,-5.4995904166666666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 09:00:00,1677142829.5,1.6098899541666667,1.6098899541666667,1.6098888500666668,1.6098734364791667,1.541284583333332e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 09:01:00,1677142889.5,1.5948247041666666,1.5948247041666666,1.5948233170375,1.5948806172749999,-5.730094583333333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 09:02:00,1677142949.5,1.5929148708333334,1.5929148708333334,1.592916222475,1.5926479422,0.00026828054999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 09:03:00,1677143009.5,1.570253025,1.570253025,1.5702502470916668,1.5708070354791666,-0.000556788375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23 09:04:00,1677143069.5,1.5395465166666669,1.5395465166666669,1.5395456906583334,1.5385482061333335,0.0009974846125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
