UNIX,EDA
1677138700.75,0.2343
1677138701.0,0.0
1677138701.25,0.0
1677138701.5,0.087062
1677138701.75,0.0
1677138702.0,0.0
1677138702.25,0.439153
1677138702.5,0.745151
1677138702.75,1.17945
1677138703.0,0.346025
1677138703.25,0.0
1677138703.5,0.014084
1677138703.75,0.069138
1677138704.0,0.07938
1677138704.25,0.221497
1677138704.5,0.745151
1677138704.75,0.394608
1677138705.0,0.185914
1677138705.25,1.190973
1677138705.5,1.271702
1677138705.75,0.346025
1677138706.0,0.0
1677138706.25,0.0
1677138706.5,0.0
1677138706.75,0.422509
1677138707.0,0.391781
1677138707.25,0.846297
1677138707.5,0.069404
1677138707.75,0.0
1677138708.0,0.0
1677138708.25,0.0
1677138708.5,0.0
1677138708.75,0.0
1677138709.0,0.0
1677138709.25,0.017925
1677138709.5,0.016644
1677138709.75,0.016644
1677138710.0,0.053774
1677138710.25,0.072979
1677138710.5,0.070418
1677138710.75,0.072979
1677138711.0,0.0
1677138711.25,0.528776
1677138711.5,0.019205
1677138711.75,0.0
1677138712.0,0.0
1677138712.25,0.253505
1677138712.5,0.0
1677138712.75,0.713143
1677138713.0,0.211521
1677138713.25,0.0
1677138713.5,0.354651
1677138713.75,0.340567
1677138714.0,0.136995
1677138714.25,0.00128
1677138714.5,0.395622
1677138714.75,0.060175
1677138715.0,0.0
1677138715.25,0.0
1677138715.5,0.0
1677138715.75,0.0
1677138716.0,0.0
1677138716.25,0.0
1677138716.5,0.0
1677138716.75,0.0
1677138717.0,0.019205
1677138717.25,0.0
1677138717.5,0.0
1677138717.75,0.0
1677138718.0,0.0
1677138718.25,0.0
1677138718.5,0.0
1677138718.75,0.0
1677138719.0,0.0
1677138719.25,0.0
1677138719.5,0.0
1677138719.75,0.0
1677138720.0,0.0
1677138720.25,0.0
1677138720.5,0.0
1677138720.75,0.0
1677138721.0,0.0
1677138721.25,0.0
1677138721.5,0.0
1677138721.75,0.0
1677138722.0,0.0
1677138722.25,0.0
1677138722.5,0.0
1677138722.75,0.0
1677138723.0,0.0
1677138723.25,0.0
1677138723.5,0.0
1677138723.75,0.0
1677138724.0,0.0
1677138724.25,0.002561
1677138724.5,0.370015
1677138724.75,0.696499
1677138725.0,0.0
1677138725.25,0.0
1677138725.5,0.0
1677138725.75,0.0
1677138726.0,0.0
1677138726.25,0.0
1677138726.5,0.0
1677138726.75,0.0
1677138727.0,0.320082
1677138727.25,0.396902
1677138727.5,0.0
1677138727.75,0.0
1677138728.0,0.0
1677138728.25,0.002561
1677138728.5,0.217656
1677138728.75,0.416107
1677138729.0,0.695219
1677138729.25,0.982279
1677138729.5,1.193533
1677138729.75,1.630194
1677138730.0,1.457449
1677138730.25,1.758326
1677138730.5,0.981167
1677138730.75,1.640536
1677138731.0,0.824967
1677138731.25,1.167996
1677138731.5,1.512404
1677138731.75,1.92733
1677138732.0,1.978543
1677138732.25,1.964658
1677138732.5,1.640735
1677138732.75,1.688107
1677138733.0,1.845588
1677138733.25,1.928809
1677138733.5,1.735479
1677138733.75,1.311691
1677138734.0,1.134806
1677138734.25,1.130965
1677138734.5,0.823686
1677138734.75,0.346025
1677138735.0,0.462465
1677138735.25,0.509838
1677138735.5,0.677561
1677138735.75,1.014287
1677138736.0,1.109031
1677138736.25,0.792859
1677138736.5,1.173117
1677138736.75,1.198724
1677138737.0,0.888884
1677138737.25,1.060448
1677138737.5,1.071971
1677138737.75,1.092456
1677138738.0,1.134707
1677138738.25,1.10782
1677138738.5,1.118063
1677138738.75,1.14623
1677138739.0,1.077092
1677138739.25,0.891445
1677138739.5,0.878641
1677138739.75,1.267861
1677138740.0,1.041243
1677138740.25,0.486861
1677138740.5,1.392053
1677138740.75,1.631475
1677138741.0,1.885079
1677138741.25,1.986225
1677138741.5,2.081168
1677138741.75,2.16439
1677138742.0,2.163109
1677138742.25,2.151586
1677138742.5,2.141344
1677138742.75,2.140064
1677138743.0,2.16567
1677138743.25,2.184875
1677138743.5,2.187436
1677138743.75,1.42436
1677138744.0,1.124563
1677138744.25,1.100237
1677138744.5,1.196262
1677138744.75,1.26668
1677138745.0,1.465131
1677138745.25,1.586762
1677138745.5,2.074568
1677138745.75,1.447405
1677138746.0,0.880021
1677138746.25,0.344744
1677138746.5,0.240969
1677138746.75,1.193533
1677138747.0,1.631475
1677138747.25,1.69687
1677138747.5,1.509942
1677138747.75,0.822406
1677138748.0,1.37797
1677138748.25,0.585446
1677138748.5,0.346025
1677138748.75,1.193533
1677138749.0,1.555935
1677138749.25,1.063108
1677138749.5,2.069446
1677138749.75,1.675304
1677138750.0,2.548488
1677138750.25,1.918994
1677138750.5,2.597141
1677138750.75,1.976609
1677138751.0,2.313335
1677138751.25,2.012458
1677138751.5,1.847295
1677138751.75,2.359
1677138752.0,2.533124
1677138752.25,2.99319
1677138752.5,3.076138
1677138752.75,2.34763
1677138753.0,1.939479
1677138753.25,2.59458
1677138753.5,3.118662
1677138753.75,3.292513
1677138754.0,3.028765
1677138754.25,2.360434
1677138754.5,3.023918
1677138754.75,2.328425
1677138755.0,2.204507
1677138755.25,2.845952
1677138755.5,3.07129
1677138755.75,3.159359
1677138756.0,3.079978
1677138756.25,3.3975
1677138756.5,3.561382
1677138756.75,4.111054
1677138757.0,4.557081
1677138757.25,4.054461
1677138757.5,5.106891
1677138757.75,4.320321
1677138758.0,3.821441
1677138758.25,3.320284
1677138758.5,3.141845
1677138758.75,3.145686
1677138759.0,2.924189
1677138759.25,2.950665
1677138759.5,3.090221
1677138759.75,3.152957
1677138760.0,3.178564
1677138760.25,3.237459
1677138760.5,3.419266
1677138760.75,3.493525
1677138761.0,3.643734
1677138761.25,3.904921
1677138761.5,4.056
1677138761.75,3.413748
1677138762.0,4.091849
1677138762.25,4.115368
1677138762.5,4.234438
1677138762.75,4.178104
1677138763.0,4.115368
1677138763.25,4.060314
1677138763.5,4.003979
1677138763.75,3.956607
1677138764.0,3.911796
1677138764.25,3.877227
1677138764.5,3.846499
1677138764.75,3.819612
1677138765.0,3.790164
1677138765.25,3.767118
1677138765.5,3.749194
1677138765.75,3.73511
1677138766.0,3.718466
1677138766.25,3.704382
1677138766.5,3.691579
1677138766.75,3.678776
1677138767.0,3.665972
1677138767.25,3.65829
1677138767.5,3.646767
1677138767.75,3.646767
1677138768.0,3.637805
1677138768.25,3.631403
1677138768.5,3.628843
1677138768.75,3.623722
1677138769.0,3.61732
1677138769.25,3.613479
1677138769.5,3.608358
1677138769.75,3.604517
1677138770.0,3.573789
1677138770.25,3.53794
1677138770.5,3.543061
1677138770.75,3.530257
1677138771.0,3.342049
1677138771.25,3.5874
1677138771.5,3.565634
1677138771.75,3.538747
1677138772.0,3.536186
1677138772.25,3.504178
1677138772.5,3.405593
1677138772.75,3.381267
1677138773.0,3.382547
1677138773.25,3.390229
1677138773.5,3.436321
1677138773.75,3.478572
1677138774.0,3.519542
