-55,-27,-18
-55,-25,-17
-54,-25,-17
-52,-25,-17
-52,-25,-21
-52,-25,-23
-57,-22,-21
-57,-22,-23
-55,-23,-28
-58,-22,-29
-56,-22,-28
-56,-24,-27
-55,-24,-28
-55,-23,-28
-53,-23,-29
-53,-23,-30
-52,-21,-30
-52,-21,-31
-51,-22,-32
-50,-21,-33
-47,-20,-32
-43,-19,-36
-39,-18,-37
-42,-12,-37
-47,-8,-33
-47,-7,-38
-57,-6,-33
-55,-8,-33
-58,-9,-40
-63,-7,-42
-59,-5,-43
-54,-5,-46
-53,-5,-42
-52,-2,-13
-45,-2,-3
-39,-2,-8
-38,3,-15
-37,7,-15
-34,27,-5
-31,37,2
-30,63,13
-35,89,12
-37,102,11
-39,111,8
-36,105,6
-29,85,8
-28,71,16
-32,70,20
-35,64,18
-40,61,16
-45,52,11
-46,51,8
-44,53,11
-40,59,12
-37,62,12
-31,67,14
-29,69,13
-29,71,11
-28,73,9
-27,71,8
-25,69,8
-24,67,7
-23,64,6
-22,60,5
-22,58,5
-21,55,5
-20,54,6
-20,51,6
-21,51,9
-21,50,10
-22,49,8
-24,50,8
-26,54,10
-27,56,11
-29,60,13
-31,65,15
-32,67,15
-32,69,15
-32,69,14
-32,67,15
-32,64,13
-33,63,13
-35,60,12
-35,60,11
-34,58,10
-33,58,9
-32,58,9
-30,60,7
-29,60,7
-28,62,8
-27,63,7
-27,62,7
-28,65,6
-29,70,7
-32,68,14
-25,59,14
-22,60,13
-18,64,10
-20,67,10
-24,63,15
-25,60,25
7,46,28
9,42,24
-4,51,28
-10,59,24
-7,58,18
-19,66,20
-28,74,27
-28,75,27
-29,73,17
-31,69,17
-34,63,28
-36,56,26
-36,49,25
-31,42,26
-28,42,24
-27,47,19
-30,61,19
-29,59,19
-30,59,17
-31,64,17
-33,73,17
-31,74,20
-29,72,19
-23,63,12
-23,60,9
-27,58,12
-28,58,17
-27,61,16
-22,65,11
-20,63,9
-18,56,7
-19,53,7
-23,51,7
-27,52,9
-28,54,9
-26,55,12
-26,57,12
-27,60,14
-26,61,14
-26,61,14
-27,62,18
-27,66,19
-30,66,22
-33,54,29
-36,53,30
-37,54,30
-35,52,29
-32,49,25
-31,53,22
-31,55,21
-32,60,20
-31,62,20
-29,61,20
-27,56,17
-27,56,16
-27,57,13
-27,57,12
-27,59,12
-27,61,13
-27,64,15
-25,67,14
-24,68,13
-21,70,10
-19,67,10
-18,59,10
-20,58,10
-20,59,9
-21,60,9
-21,58,11
-21,52,12
-22,47,14
-22,46,14
-23,47,15
-23,49,14
-25,53,14
-30,61,22
-29,63,23
-31,69,23
-31,71,24
-29,70,25
-28,69,24
-27,68,22
-27,62,20
-27,60,18
-28,56,16
-28,55,15
-28,55,14
-27,55,12
-26,55,11
-25,59,11
-26,62,10
-26,61,10
-27,57,12
-27,56,13
-25,55,14
-26,56,15
-26,54,19
-27,54,20
-27,57,20
-25,58,22
-22,59,22
-23,63,21
-20,61,22
-21,62,22
-30,68,33
-34,70,38
-37,71,47
-41,69,47
-59,56,53
-60,44,35
-61,36,28
-74,24,24
-70,21,16
-65,19,11
-63,18,9
-56,13,7
-45,4,6
-42,0,7
-33,-10,15
-13,-16,32
-17,-21,32
-11,-16,33
-16,-11,32
-17,-3,12
-32,15,-9
-44,25,-16
-53,40,-22
-53,46,-25
-43,63,-16
-27,69,-2
-21,64,-7
-39,74,-4
-33,73,5
-46,74,24
-66,83,48
-68,75,54
-91,93,24
-83,101,41
-23,90,47
-5,77,44
4,59,30
-7,54,29
-14,59,37
-22,67,41
-24,68,34
-26,65,13
-20,60,6
-17,55,3
-15,48,1
-17,50,1
-20,57,2
-25,62,4
-34,71,15
-30,76,32
-16,75,34
-23,76,12
-41,67,5
-36,62,9
-30,48,12
-33,44,9
-39,42,5
-24,44,9
-22,46,14
-22,52,14
-27,56,7
-18,65,6
-18,64,-4
-8,65,-6
-7,72,-2
-5,69,-4
-9,61,-7
-14,61,-11
-24,63,-28
-23,64,-23
-11,63,-13
-16,75,-34
-27,76,-51
-20,70,-45
-21,53,-38
-28,45,-39
-23,47,-27
-30,41,-26
-22,43,-13
-9,52,-14
-10,56,-19
-11,65,-22
-11,70,-23
-17,73,-25
-17,74,-27
-23,72,-19
-33,58,-31
-26,62,-24
-32,54,-31
-22,55,-32
-31,58,-37
-32,64,-26
-32,65,-24
-31,54,-12
-2,54,4
7,72,-1
7,85,1
-5,82,-11
-9,66,-13
-4,59,-5
6,51,-2
-13,45,-11
-15,44,-9
-30,53,-17
-36,53,-23
-35,55,-26
-46,49,-26
-47,49,-17
-39,45,2
-40,49,8
-56,49,3
-46,52,2
-34,73,6
-16,86,17
-8,81,19
-15,83,17
-20,91,15
-31,89,2
-41,61,-14
-28,52,-16
-22,58,-14
-19,62,-17
-11,71,-12
3,53,-4
2,48,1
-7,57,0
-8,63,-5
-9,67,-8
-17,66,3
-20,75,6
-26,79,2
-29,74,1
-37,76,6
-39,84,18
-34,79,18
-30,54,10
-29,45,10
-28,42,11
-26,42,10
-27,50,11
-31,57,14
-32,58,16
-34,61,21
-38,64,25
-39,68,30
-35,73,28
-34,78,26
-40,84,26
-38,83,23
-32,85,16
-35,93,16
-33,96,17
-24,81,13
-23,69,11
-21,55,8
-21,45,5
-21,44,4
-20,43,2
-16,43,2
-13,43,2
-11,44,3
-11,46,3
-15,47,3
-17,51,3
-24,71,4
-25,77,3
-32,85,9
-45,112,23
