UNIX,EDA,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime,Participant
1678175519,0.362682,0.362682,0.335760221,0.326080051,0.009680171,0,0,0.0,0.0,0.0,0,0.0,P31
1678175519,0.110214,0.110214,0.13513523,0.330760546,-0.195625316,0,0,0.0,0.0,0.0,0,0.0,P31
1678175520,0.099962,0.099962,0.09082974,0.335537867,-0.244708127,0,0,0.0,0.0,0.0,0,0.0,P31
1678175520,0.114059,0.114059,0.100657996,0.340415141,-0.239757146,0,0,0.0,0.0,0.0,0,0.0,P31
1678175520,0.099962,0.099962,0.132869135,0.345394986,-0.212525851,0,0,0.0,0.0,0.0,0,0.0,P31
1678175520,0.30373,0.30373,0.26178119,0.35047949,-0.0886983,0,0,0.0,0.0,0.0,0,0.0,P31
1678175521,0.271691,0.271691,0.310554644,0.355670316,-0.045115673,0,0,0.0,0.0,0.0,0,0.0,P31
1678175521,0.347303,0.347303,0.319579666,0.360968852,-0.041389187,0,0,0.0,0.0,0.0,0,0.0,P31
1678175521,0.356274,0.356274,0.371552804,0.366376337,0.005176467,0,0,0.0,0.0,0.0,0,0.0,P31
1678175521,0.370372,0.370372,0.363228868,0.371893934,-0.008665066,0,0,0.0,0.0,0.0,0,0.0,P31
1678175522,0.354993,0.354993,0.360416745,0.377522774,-0.017106029,1,0,0.0,0.0,0.0,0,0.0,P31
1678175522,0.448547,0.448547,0.440033219,0.383263972,0.056769247,0,0,0.0,0.0,0.0,0,0.0,P31
1678175522,0.511343,0.511343,0.523708497,0.389118681,0.134589816,0,1,0.134589816,0.151695845,0.25,0,0.0,P31
1678175522,0.53313,0.53313,0.520723241,0.395088189,0.125635052,0,0,0.0,0.0,0.0,0,0.0,P31
1678175523,0.493402,0.493402,0.499182656,0.401174026,0.09800863,0,0,0.0,0.0,0.0,0,0.0,P31
1678175523,0.449828,0.449828,0.456367992,0.407377988,0.048990004,0,0,0.0,0.0,0.0,1,,P31
1678175523,0.281944,0.281944,0.262862858,0.41370206,-0.150839202,0,0,0.0,0.0,0.0,0,0.0,P31
1678175523,0.161477,0.161477,0.185580837,0.420148222,-0.234567385,1,0,0.0,0.0,0.0,0,0.0,P31
1678175524,0.337051,0.337051,0.320635285,0.42671821,-0.106082925,0,0,0.0,0.0,0.0,0,0.0,P31
1678175524,0.384469,0.384469,0.382194605,0.433413395,-0.05121879,0,0,0.0,0.0,0.0,0,0.0,P31
1678175524,0.460081,0.460081,0.483273924,0.440234869,0.043039055,0,1,0.043039055,0.27760644,0.375,0,0.0,P31
1678175524,0.502373,0.502373,0.466776669,0.447183609,0.01959306,0,0,0.0,0.0,0.0,0,0.0,P31
1678175525,0.111496,0.111496,0.14552757,0.454260548,-0.308732977,0,0,0.0,0.0,0.0,1,0.375,P31
1678175525,0.071768,0.071768,0.049490463,0.461466411,-0.411975948,0,0,0.0,0.0,0.0,0,0.0,P31
1678175525,0.09868,0.09868,0.109042566,0.468801368,-0.359758802,0,0,0.0,0.0,0.0,0,0.0,P31
1678175525,0.06536,0.06536,0.058799448,0.476264763,-0.417465315,1,0,0.0,0.0,0.0,0,0.0,P31
1678175526,0.207613,0.207613,0.218325058,0.483855041,-0.265529982,0,0,0.0,0.0,0.0,0,0.0,P31
1678175526,0.343459,0.343459,0.329088786,0.491569815,-0.16248103,0,0,0.0,0.0,0.0,0,0.0,P31
1678175526,0.363964,0.363964,0.371823724,0.499406048,-0.127582323,0,0,0.0,0.0,0.0,0,0.0,P31
1678175526,0.740743,0.740743,0.752069753,0.507360294,0.244709459,0,0,0.0,0.0,0.0,0,0.0,P31
1678175527,0.90505,0.90505,0.869268994,0.515429057,0.353839937,0,1,0.353839937,0.771305252,0.625,0,0.0,P31
1678175527,0.428309,0.428309,0.481698893,0.523609165,-0.041910272,0,0,0.0,0.0,0.0,1,0.25,P31
1678175527,0.254016,0.254016,0.198205275,0.531897812,-0.333692537,0,0,0.0,0.0,0.0,0,0.0,P31
1678175527,0.0,0.0,0.043251456,0.540292129,-0.497040673,0,0,0.0,0.0,0.0,0,0.0,P31
1678175528,0.0,0.0,-0.022872438,0.548788598,-0.571661035,0,0,0.0,0.0,0.0,0,0.0,P31
1678175528,0.06536,0.06536,0.068845518,0.557382637,-0.488537119,0,0,0.0,0.0,0.0,0,0.0,P31
1678175528,0.047418,0.047418,0.056426397,0.566068445,-0.509642048,0,0,0.0,0.0,0.0,0,0.0,P31
1678175528,0.007689,0.007689,-0.005016594,0.574838981,-0.579855575,0,0,0.0,0.0,0.0,0,0.0,P31
1678175529,0.011534,0.011534,0.019289333,0.583685944,-0.564396611,0,0,0.0,0.0,0.0,0,0.0,P31
1678175529,0.014097,0.014097,0.019863713,0.59259972,-0.572736007,1,0,0.0,0.0,0.0,0,0.0,P31
1678175529,0.31142,0.31142,0.283882138,0.601569383,-0.317687245,0,0,0.0,0.0,0.0,0,0.0,P31
1678175529,0.813792,0.813792,0.868228895,0.610582921,0.257645973,0,0,0.0,0.0,0.0,0,0.0,P31
1678175530,1.115226,1.115226,1.036159657,0.619627832,0.416531825,0,1,0.416531825,0.989267832,0.375,0,0.0,P31
1678175530,0.632146,0.632146,0.724248898,0.628691831,0.095557067,0,0,0.0,0.0,0.0,0,0.0,P31
1678175530,0.783371,0.783371,0.696741757,0.637763174,0.058978584,0,0,0.0,0.0,0.0,0,0.0,P31
1678175530,0.833352,0.833352,0.893483755,0.646830563,0.246653192,0,0,0.0,0.0,0.0,0,0.0,P31
1678175531,0.782089,0.782089,0.768522164,0.655883033,0.112639131,0,0,0.0,0.0,0.0,0,0.0,P31
1678175531,0.696225,0.696225,0.647256393,0.664909954,-0.017653562,0,0,0.0,0.0,0.0,0,0.0,P31
1678175531,0.707759,0.707759,0.826182394,0.673900965,0.15228143,0,0,0.0,0.0,0.0,0,0.0,P31
1678175531,1.0038,1.0038,0.823578383,0.682845901,0.140732482,0,0,0.0,0.0,0.0,0,0.0,P31
1678175532,0.505272,0.505272,0.723997473,0.69173483,0.032262642,0,0,0.0,0.0,0.0,0,0.0,P31
1678175532,0.961508,0.961508,0.736032926,0.700558059,0.035474867,0,0,0.0,0.0,0.0,0,0.0,P31
1678175532,0.44632,0.44632,0.651443435,0.70930604,-0.057862605,1,0,0.0,0.0,0.0,0,0.0,P31
1678175532,1.174178,1.174178,1.001100142,0.717969307,0.283130835,0,0,0.0,0.0,0.0,0,0.0,P31
1678175533,1.211413,1.211413,1.355772364,0.726538629,0.629233736,0,1,0.629233736,0.687096341,0.25,0,0.0,P31
1678175533,0.862828,0.862828,0.741385238,0.735005372,0.006379866,0,0,0.0,0.0,0.0,0,0.0,P31
1678175533,0.461699,0.461699,0.554511111,0.743361603,-0.188850493,1,0,0.0,0.0,0.0,0,0.0,P31
1678175533,1.174178,1.174178,1.128214803,0.751599752,0.376615051,0,1,0.376615051,0.565465544,0.125,0,0.0,P31
1678175534,0.83207,0.83207,0.815301968,0.75971241,0.055589558,0,0,0.0,0.0,0.0,0,0.0,P31
1678175534,0.525777,0.525777,0.602021886,0.767692403,-0.165670517,1,0,0.0,0.0,0.0,0,0.0,P31
1678175534,1.502327,1.502327,1.390951887,0.775532792,0.615419095,0,0,0.0,0.0,0.0,0,0.0,P31
1678175534,1.498582,1.498582,1.614497765,0.783227074,0.831270691,0,1,0.831270691,0.996941208,0.25,0,0.0,P31
1678175535,1.513961,1.513961,1.412806475,0.790769788,0.622036688,0,0,0.0,0.0,0.0,0,0.0,P31
1678175535,1.522931,1.522931,1.606915808,0.798157047,0.808758761,0,0,0.0,0.0,0.0,0,0.0,P31
1678175535,1.487048,1.487048,1.413537711,0.805386677,0.608151034,0,0,0.0,0.0,0.0,0,0.0,P31
1678175535,0.796286,0.796286,0.863853561,0.812458089,0.051395471,0,0,0.0,0.0,0.0,1,0.125,P31
1678175536,0.624457,0.624457,0.565446664,0.819371804,-0.25392514,0,0,0.0,0.0,0.0,0,0.0,P31
1678175536,0.316882,0.316882,0.360755948,0.826128647,-0.465372699,0,0,0.0,0.0,0.0,0,0.0,P31
1678175536,0.189938,0.189938,0.164900437,0.832728966,-0.667828529,0,0,0.0,0.0,0.0,0,0.0,P31
1678175536,0.052811,0.052811,0.063187347,0.839172034,-0.775984687,0,0,0.0,0.0,0.0,0,0.0,P31
1678175537,0.30656,0.30656,0.299087498,0.845455672,-0.546368174,0,0,0.0,0.0,0.0,0,0.0,P31
1678175537,0.808933,0.808933,0.826716127,0.851576215,-0.024860087,0,0,0.0,0.0,0.0,0,0.0,P31
1678175537,1.065245,1.065245,1.031276705,0.857528957,0.173747747,0,0,0.0,0.0,0.0,0,0.0,P31
1678175537,0.967916,0.967916,1.011313778,0.863308859,0.148004919,0,0,0.0,0.0,0.0,0,0.0,P31
1678175538,1.066596,1.066596,1.029889064,0.86891105,0.160978014,0,0,0.0,0.0,0.0,0,0.0,P31
1678175538,0.941003,0.941003,0.956756236,0.874330999,0.082425237,1,0,0.0,0.0,0.0,0,0.0,P31
1678175538,1.101198,1.101198,1.106234808,0.879564517,0.226670291,0,0,0.0,0.0,0.0,0,0.0,P31
1678175538,1.304967,1.304967,1.298992274,0.884607802,0.414384472,0,0,0.0,0.0,0.0,0,0.0,P31
1678175539,1.349821,1.349821,1.324435334,0.889457637,0.434977697,0,0,0.0,0.0,0.0,0,0.0,P31
1678175539,1.371608,1.371608,1.455532744,0.894111665,0.561421078,0,1,0.561421078,0.478995841,0.5,0,0.0,P31
1678175539,1.38955,1.38955,1.243725383,0.898568584,0.345156799,0,0,0.0,0.0,0.0,0,0.0,P31
1678175539,0.562942,0.562942,0.7414502,0.902828093,-0.161377892,0,0,0.0,0.0,0.0,0,0.0,P31
1678175540,0.635991,0.635991,0.479237667,0.906890437,-0.42765277,1,0,0.0,0.0,0.0,0,0.0,P31
1678175540,0.47964,0.47964,0.556231651,0.910755702,-0.354524051,0,0,0.0,0.0,0.0,0,0.0,P31
1678175540,0.912809,0.912809,0.952690886,0.914423339,0.038267546,0,1,0.038267546,0.465920316,0.25,0,0.0,P31
1678175540,1.058907,1.058907,0.906940877,0.917892229,-0.010951352,0,0,0.0,0.0,0.0,0,0.0,P31
1678175541,0.412999,0.412999,0.631546419,0.92116096,-0.28961454,0,0,0.0,0.0,0.0,0,0.0,P31
1678175541,1.08575,1.08575,0.866988844,0.9242279,-0.057239056,0,0,0.0,0.0,0.0,0,0.0,P31
1678175541,0.648807,0.648807,0.811291676,0.927091108,-0.115799432,0,0,0.0,0.0,0.0,0,0.0,P31
1678175541,0.796186,0.796186,0.713178749,0.929748316,-0.216569567,1,0,0.0,0.0,0.0,0,0.0,P31
1678175542,1.073004,1.073004,1.089641463,0.93219697,0.157444493,0,0,0.0,0.0,0.0,0,0.0,P31
1678175542,1.149898,1.149898,1.166671296,0.934434375,0.232236922,0,0,0.0,0.0,0.0,0,0.0,P31
1678175542,1.220384,1.220384,1.200187856,0.936458004,0.263729852,0,0,0.0,0.0,0.0,0,0.0,P31
1678175542,1.257549,1.257549,1.268488305,0.93826581,0.330222495,0,1,0.330222495,0.546792063,0.5,0,0.0,P31
1678175543,0.887177,0.887177,0.881419182,0.939856326,-0.058437143,0,0,0.0,0.0,0.0,0,0.0,P31
1678175543,0.653933,0.653933,0.664612084,0.941228497,-0.276616413,1,0,0.0,0.0,0.0,0,0.0,P31
1678175543,0.843604,0.843604,0.822618813,0.94238127,-0.119762458,0,0,0.0,0.0,0.0,0,0.0,P31
1678175543,0.911527,0.911527,0.939780031,0.943313287,-0.003533257,0,0,0.0,0.0,0.0,0,0.0,P31
1678175544,1.107606,1.107606,1.080236549,0.944022928,0.136213621,0,0,0.0,0.0,0.0,0,0.0,P31
1678175544,1.16784,1.16784,1.186844874,0.944508574,0.2423363,0,0,0.0,0.0,0.0,0,0.0,P31
1678175544,1.198597,1.198597,1.190878036,0.944768888,0.246109148,0,0,0.0,0.0,0.0,0,0.0,P31
1678175544,1.231918,1.231918,1.230401497,0.944803022,0.285598475,0,1,0.285598475,0.562214888,0.75,0,0.0,P31
1678175545,1.20885,1.20885,1.214581499,0.944610717,0.269970781,0,0,0.0,0.0,0.0,0,0.0,P31
1678175545,1.051217,1.051217,1.046756091,0.944192332,0.10256376,0,0,0.0,0.0,0.0,0,0.0,P31
1678175545,0.871799,0.871799,0.870976687,0.943548719,-0.072572032,0,0,0.0,0.0,0.0,1,,P31
1678175545,0.80772,0.80772,0.815129337,0.942680966,-0.127551629,0,0,0.0,0.0,0.0,0,0.0,P31
1678175546,0.824381,0.824381,0.812162122,0.941590101,-0.129427979,0,0,0.0,0.0,0.0,0,0.0,P31
1678175546,0.816691,0.816691,0.829756357,0.940276916,-0.110520558,0,0,0.0,0.0,0.0,0,0.0,P31
1678175546,0.941003,0.941003,0.931214112,0.938741935,-0.007527823,0,0,0.0,0.0,0.0,0,0.0,P31
1678175546,1.024305,1.024305,1.028629357,0.936985497,0.09164386,0,0,0.0,0.0,0.0,0,0.0,P31
1678175547,1.046091,1.046091,1.046561364,0.935007919,0.111553444,0,0,0.0,0.0,0.0,0,0.0,P31
1678175547,1.051217,1.051217,1.04882002,0.932809664,0.116010356,0,0,0.0,0.0,0.0,0,0.0,P31
1678175547,1.065315,1.065315,1.066234469,0.930391436,0.135843033,0,0,0.0,0.0,0.0,0,0.0,P31
1678175547,1.079412,1.079412,1.082192743,0.927754226,0.154438517,0,0,0.0,0.0,0.0,0,0.0,P31
1678175548,1.04481,1.04481,1.038260358,0.924899342,0.113361016,0,0,0.0,0.0,0.0,0,0.0,P31
1678175548,0.947411,0.947411,0.955866529,0.9218284,0.03403813,0,0,0.0,0.0,0.0,0,0.0,P31
1678175548,0.9551,0.9551,0.94729569,0.918543252,0.028752438,1,0,0.0,0.0,0.0,0,0.0,P31
1678175548,0.965353,0.965353,0.970627946,0.915045898,0.055582048,0,0,0.0,0.0,0.0,0,0.0,P31
1678175549,0.97176,0.97176,0.969603722,0.911338442,0.058265281,0,0,0.0,0.0,0.0,0,0.0,P31
1678175549,1.034557,1.034557,1.034094525,0.907423112,0.126671413,0,0,0.0,0.0,0.0,0,0.0,P31
1678175549,1.131956,1.131956,1.133723234,0.903302338,0.230420895,0,0,0.0,0.0,0.0,0,0.0,P31
1678175549,1.156305,1.156305,1.155503581,0.898978879,0.256524703,0,0,0.0,0.0,0.0,0,0.0,P31
1678175550,1.165276,1.165276,1.161777806,0.894455974,0.267321832,0,0,0.0,0.0,0.0,0,0.0,P31
1678175550,1.16784,1.16784,1.179230115,0.889737454,0.289492662,0,1,0.289492662,0.260740224,0.875,0,0.0,P31
1678175550,1.169121,1.169121,1.147859482,0.884827781,0.263031701,0,0,0.0,0.0,0.0,0,0.0,P31
1678175550,1.089664,1.089664,1.119258099,0.87973207,0.239526029,0,0,0.0,0.0,0.0,0,0.0,P31
1678175551,1.064033,1.064033,1.031543123,0.874456043,0.157087079,0,0,0.0,0.0,0.0,0,0.0,P31
1678175551,0.83207,0.83207,0.860079001,0.869005933,-0.008926932,0,0,0.0,0.0,0.0,0,0.0,P31
1678175551,0.851294,0.851294,0.833683774,0.86338828,-0.029704506,0,0,0.0,0.0,0.0,0,0.0,P31
1678175551,0.920498,0.920498,0.925898799,0.857609741,0.068289058,0,0,0.0,0.0,0.0,0,0.0,P31
1678175552,0.93844,0.93844,0.942707557,0.851677016,0.091030541,0,0,0.0,0.0,0.0,0,0.0,P31
1678175552,0.942285,0.942285,0.933347089,0.845596918,0.087750171,0,0,0.0,0.0,0.0,0,0.0,P31
1678175552,0.939721,0.939721,0.948333784,0.839376441,0.108957343,0,0,0.0,0.0,0.0,0,0.0,P31
1678175552,0.965353,0.965353,0.960366189,0.833022809,0.127343379,0,0,0.0,0.0,0.0,0,0.0,P31
1678175553,0.967916,0.967916,0.968195387,0.826543505,0.141651882,0,0,0.0,0.0,0.0,0,0.0,P31
1678175553,0.966634,0.966634,0.970323439,0.819946309,0.15037713,0,0,0.0,0.0,0.0,0,0.0,P31
1678175553,0.982013,0.982013,0.976059881,0.813239333,0.162820548,0,0,0.0,0.0,0.0,0,0.0,P31
1678175553,0.96279,0.96279,0.969164717,0.806431049,0.162733668,0,0,0.0,0.0,0.0,0,0.0,P31
1678175554,0.957663,0.957663,0.952341498,0.799530304,0.152811195,0,0,0.0,0.0,0.0,0,0.0,P31
1678175554,0.964071,0.964071,0.967487754,0.792546324,0.17494143,0,0,0.0,0.0,0.0,0,0.0,P31
1678175554,0.946129,0.946129,0.944418034,0.785488723,0.158929311,0,0,0.0,0.0,0.0,1,,P31
1678175554,0.861546,0.861546,0.863612218,0.778367492,0.085244727,0,0,0.0,0.0,0.0,0,0.0,P31
1678175555,0.875643,0.875643,0.868831791,0.771192956,0.097638835,0,0,0.0,0.0,0.0,0,0.0,P31
1678175555,0.723137,0.723137,0.740056713,0.763975691,-0.023918978,0,0,0.0,0.0,0.0,0,0.0,P31
1678175555,0.318164,0.318164,0.288334667,0.756726351,-0.468391684,0,0,0.0,0.0,0.0,0,0.0,P31
1678175555,0.116889,0.116889,0.156706593,0.749455273,-0.59274868,0,0,0.0,0.0,0.0,0,0.0,P31
1678175556,0.56031,0.56031,0.518184766,0.742171988,-0.223987222,0,0,0.0,0.0,0.0,0,0.0,P31
1678175556,0.589786,0.589786,0.627066587,0.734885071,-0.107818484,0,0,0.0,0.0,0.0,0,0.0,P31
1678175556,0.582096,0.582096,0.551428211,0.72760238,-0.176174169,0,0,0.0,0.0,0.0,0,0.0,P31
1678175556,0.625669,0.625669,0.653043322,0.720331343,-0.067288022,0,0,0.0,0.0,0.0,0,0.0,P31
1678175557,0.59363,0.59363,0.565917083,0.713079073,-0.14716199,0,0,0.0,0.0,0.0,0,0.0,P31
1678175557,0.41293,0.41293,0.44086228,0.705852371,-0.264990091,0,0,0.0,0.0,0.0,0,0.0,P31
1678175557,0.655145,0.655145,0.630227405,0.698657676,-0.068430272,0,0,0.0,0.0,0.0,0,0.0,P31
1678175557,0.673087,0.673087,0.692690991,0.691501052,0.001189939,0,0,0.0,0.0,0.0,0,0.0,P31
1678175558,0.607728,0.607728,0.592173873,0.684388308,-0.092214434,0,0,0.0,0.0,0.0,0,0.0,P31
1678175558,0.667961,0.667961,0.682556102,0.677325121,0.005230981,0,0,0.0,0.0,0.0,0,0.0,P31
1678175558,0.674369,0.674369,0.659848271,0.670317077,-0.010468806,0,0,0.0,0.0,0.0,0,0.0,P31
1678175558,0.493669,0.493669,0.505071856,0.663369685,-0.158297829,0,0,0.0,0.0,0.0,0,0.0,P31
1678175559,0.600038,0.600038,0.596047643,0.656488326,-0.060440683,0,0,0.0,0.0,0.0,0,0.0,P31
1678175559,0.674369,0.674369,0.669873933,0.649678206,0.020195727,0,0,0.0,0.0,0.0,0,0.0,P31
1678175559,0.587223,0.587223,0.59623927,0.642944383,-0.046705113,0,0,0.0,0.0,0.0,0,0.0,P31
1678175559,0.660272,0.660272,0.653156274,0.636291851,0.016864423,0,0,0.0,0.0,0.0,0,0.0,P31
1678175560,0.68334,0.68334,0.684210478,0.629725582,0.054484896,0,0,0.0,0.0,0.0,0,0.0,P31
1678175560,0.620543,0.620543,0.625619544,0.623250571,0.002368973,0,0,0.0,0.0,0.0,0,0.0,P31
1678175560,0.684621,0.684621,0.6773803,0.616871875,0.060508425,0,0,0.0,0.0,0.0,0,0.0,P31
1678175560,0.692311,0.692311,0.697787303,0.610594638,0.087192666,0,0,0.0,0.0,0.0,0,0.0,P31
1678175561,0.628233,0.628233,0.62598982,0.604424121,0.021565699,0,0,0.0,0.0,0.0,0,0.0,P31
1678175561,0.625669,0.625669,0.625953639,0.598365719,0.027587921,0,0,0.0,0.0,0.0,0,0.0,P31
1678175561,0.652582,0.652582,0.651667471,0.592424928,0.059242544,0,0,0.0,0.0,0.0,0,0.0,P31
1678175561,0.623106,0.623106,0.626922856,0.586607339,0.040315517,0,0,0.0,0.0,0.0,0,0.0,P31
1678175562,0.626951,0.626951,0.619261225,0.580918644,0.038342581,0,0,0.0,0.0,0.0,0,0.0,P31
1678175562,0.632077,0.632077,0.642921547,0.575364644,0.067556903,0,0,0.0,0.0,0.0,0,0.0,P31
1678175562,0.651301,0.651301,0.639638867,0.569951256,0.069687611,0,0,0.0,0.0,0.0,0,0.0,P31
1678175562,0.63464,0.63464,0.643919943,0.564684541,0.079235402,0,0,0.0,0.0,0.0,0,0.0,P31
1678175563,0.674369,0.674369,0.669894615,0.559570729,0.110323885,0,0,0.0,0.0,0.0,0,0.0,P31
1678175563,0.644893,0.644893,0.644914975,0.554616256,0.09029872,0,0,0.0,0.0,0.0,0,0.0,P31
1678175563,0.630796,0.630796,0.631047083,0.549827774,0.081219309,0,0,0.0,0.0,0.0,0,0.0,P31
1678175563,0.624388,0.624388,0.630685922,0.545212158,0.085473764,0,0,0.0,0.0,0.0,0,0.0,P31
