UNIX,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,vlf,lf,hf,lf/hf,p_total,vlf_perc,lf_perc,hf_perc,lf_nu,hf_nu,segment_indices,start,end
1678175505.0,95.75034419458468,626.6296012269938,154.97576181552103,124.90779044750188,205.31316250708505,0.9285714285714286,0.7857142857142857,125.0,144.95279788117298,166.78909424361566,75952.85888393459,0.8690783923165376,0.23333333333333334,880.9476176528824,4163.0491371619355,6339.449172088518,0.6566894100975066,11383.445926903336,7.738848353211519,36.57108017988732,55.69007146690117,39.63865562820591,60.36134437179408,"0, 15360",0,15360
1678175535.0,95.43264130928928,628.7157012195122,156.27727281873308,126.40251694555029,208.99746949529026,0.9043478260869565,0.782608695652174,109.375,147.75351379526268,166.2708210734935,77179.81477033718,0.8886316483031862,0.23333333333333334,1326.3500377689318,4565.940556355593,9288.560206597296,0.49156601828479146,15180.85080072182,8.736994093281428,30.076974052985825,61.18603185373275,32.95637016791667,67.04362983208334,"1920, 17280",1920,17280
1678175565.0,94.50217146533697,634.906045751634,161.71756973602066,128.13825068514734,212.74831732479745,0.9158878504672897,0.794392523364486,109.375,150.3923608342488,176.6104523035968,83443.41166521699,0.8515484722032273,0.16666666666666666,1001.7811878024859,6430.66381709326,15270.001052111053,0.4211305418478823,22702.446057006797,4.412657496407969,28.32586321731849,67.26147928627354,29.633487526085418,70.36651247391458,"3840, 19200",3840,19200
1678175595.0,93.5360470819029,641.4639261744967,164.0041666320475,129.35851283841092,212.52866361719515,0.9207920792079208,0.7920792079207921,109.375,150.14646552045755,177.00433490552714,83492.77361909853,0.8482643410998691,0.0,534.3598968819326,5410.473335446928,14738.109607488592,0.3671076874538787,20682.942839817453,2.583577690178681,26.159107905239857,71.25731440458146,26.852872734377303,73.1471272656227,"5760, 21120",5760,21120
1678175625.0,95.12699905926623,630.7357594936709,166.9992621394459,129.1354817398908,210.49765527472607,0.9074074074074074,0.7592592592592593,125.0,148.83415901844174,179.59344185490346,83973.6371501462,0.8287282513282825,0.26666666666666666,170.503271085406,4048.446687642384,14172.171199406872,0.2856617120044258,18391.12115813466,0.9270955784552042,22.01304995400836,77.05985446753644,22.219041707251407,77.7809582927486,"7680, 23040",7680,23040
1678175655.0,97.1048792348841,617.8886217948718,161.77475213217753,122.35389556755875,201.21393762706487,0.8932038834951457,0.7669902912621359,125.0,142.2619066032792,178.10221914211172,79599.0396943006,0.7987654914606384,0.3,221.17357564014623,3407.2091497502884,7925.382231503387,0.4299110188284213,11553.764956893821,1.9142987282961639,29.490033443317525,68.59566782838631,30.06557842883561,69.93442157116439,"9600, 24960",9600,24960
1678175685.0,99.95661605206074,600.2604166666666,162.20321288422522,117.73503743315366,195.73751832934525,0.9,0.7538461538461538,125.0,137.77900120678478,181.62105665813124,78613.8567183229,0.7586069795096987,0.16666666666666666,284.2461767738546,4284.885241043801,5759.939376593443,0.7439115172732909,10329.070794411098,2.7519046236729814,41.48374356541623,55.76435181091079,42.657641164985286,57.34235883501471,"11520, 26880",11520,26880
1678175715.0,104.26769061985738,575.4419191919192,163.10016289218757,131.2833323539791,204.16373632111038,0.863013698630137,0.678082191780822,156.25,144.0036337316397,179.49890399569827,81205.44019579237,0.8022535543453277,0.16666666666666666,1072.331736392162,3571.3017097567013,11335.511596469967,0.3150543034042551,15979.145042618831,6.7108204696314395,22.349767151067795,70.93941237930076,23.95751282579588,76.04248717420413,"13440, 28800",13440,28800
1678175745.0,107.10853355426677,560.1794554455446,163.84519936558718,132.09980345525375,205.80365212786353,0.8666666666666667,0.68,156.25,145.174871353721,181.4703073211596,82765.03389737042,0.7999924257404587,0.2,2201.25399088202,3378.0512944699685,9936.881957832271,0.3399508325453521,15516.18724318426,14.186822808863413,21.77114288146937,64.04203430966722,25.370396009201784,74.62960399079822,"15360, 30720",15360,30720
1678175775.0,113.87723387723388,526.8831877729258,161.00208677039953,138.15332564567484,211.04999572244594,0.8555555555555555,0.6777777777777778,109.375,149.16943084031064,166.89974840470555,78214.16034356513,0.8937666609214912,0.2,1736.5504860656492,3372.050432328343,7505.156994048203,0.44929778750830557,12613.757912442195,13.767114432668142,26.733115188473345,59.499770378858514,31.00106764675032,68.99893235324967,"17280, 32640",17280,32640
1678175805.0,120.6612733028491,497.2597947761194,154.41069201768227,129.83268103302768,193.05600577624895,0.8418604651162791,0.6604651162790698,70.3125,136.48892377482446,163.21138994134154,69983.83627967037,0.8362708253626099,0.2,1761.270010637065,5535.820739072559,6927.967770987613,0.7990540548203796,14225.058520697237,12.38146056182788,38.91597866552202,48.702560772650095,44.41523325435368,55.58476674564631,"19200, 34560",19200,34560
1678175835.0,123.1774174734632,487.10227272727275,147.70264217744497,131.01060427691445,195.68342072538744,0.8348623853211009,0.6697247706422018,62.5,138.3209490022246,148.09477384554734,64354.2992213513,0.9340029051024031,0.23333333333333334,636.0637858534153,4257.312959761612,7493.205106628466,0.568156469652166,12386.581852243493,5.135103400121718,34.37036149719154,60.49453510268675,36.23085327564215,63.76914672435785,"21120, 36480",21120,36480
1678175865.0,124.43862520458265,482.16540404040404,145.0705514841574,125.16983757823634,185.29174839909462,0.8305785123966942,0.6652892561983471,62.5,130.81212955217376,152.03177488909924,62478.73878902007,0.8604262473920052,0.23333333333333334,256.23747151315183,4573.532060032597,7563.961474234882,0.6046477200619564,12393.731005780632,2.0674764636543963,36.901979378924956,61.03054415742065,37.68102571688512,62.31897428311488,"23040, 38400",23040,38400
1678175895.0,125.97761685319288,476.27508361204013,140.65881476756354,125.10818885776756,186.47724531650863,0.85,0.675,62.5,131.74738216674666,145.7807464245649,60338.15644877944,0.9037365042915328,0.26666666666666666,287.36690039792023,4371.233324126847,6479.813532109455,0.674592455857881,11138.413756634221,2.5799625213846973,39.244666427688315,58.175371050927,40.28397796121041,59.71602203878958,"24960, 40320",24960,40320
1678175925.0,126.71066342480027,473.51973684210526,142.2163917330289,132.0364461134137,194.39618197282286,0.8416289592760181,0.669683257918552,62.5,137.40633751519948,146.10394036927377,63069.38054411997,0.9404697585014385,0.26666666666666666,502.10262463703293,3806.5719608040363,5661.781951888324,0.6723275451352315,9970.456537329394,5.0359040507038015,38.17851215290121,56.78558379639498,40.203101784158214,59.796898215841786,"26880, 42240",26880,42240
1678175955.0,126.22681380605776,475.33482142857144,142.42483941089108,128.49421819196752,198.15541940478434,0.8644859813084113,0.7336448598130841,62.5,140.09862478382544,142.2289470552796,62599.62618751641,0.9850218797540126,0.26666666666666666,775.4867532303198,3908.711397945991,5019.534204283827,0.7787000225260293,9703.732355460139,7.9916337840250256,40.28049470827192,51.72787150770306,43.779165270384084,56.22083472961592,"28800, 44160",28800,44160
1678175985.0,124.50356294536817,481.9139194139194,148.87658305172891,134.16484806089844,207.82213555016352,0.8719211822660099,0.7487684729064039,62.5,146.90018325420795,144.5724180977329,66720.2485184465,1.0161010321823727,0.23333333333333334,1054.3233151946115,3759.7537366890106,6156.250221984606,0.6107213971359614,10970.327273868228,9.610682424270541,34.272028927021154,56.11728864870829,37.91601689912922,62.083983100870775,"30720, 46080",30720,46080
1678176015.0,125.16931582584657,479.35070671378094,149.18241264745924,131.18357250933266,205.0073770769318,0.8944954128440367,0.7477064220183486,62.5,144.9530340420741,143.7756683762949,65473.05081356379,1.0081889076161188,0.0,754.328096799096,3011.363907550624,8019.053243496101,0.37552611463117647,11784.74524784582,6.40088589897166,25.553067497161916,68.04604660386642,27.300544179916738,72.69945582008327,"32640, 48000",32640,48000
1678176045.0,124.93226814866273,480.260231316726,153.66102565392978,133.59743173868677,210.8923248508477,0.8959276018099548,0.746606334841629,78.125,149.10565963435872,147.59239859311464,69136.5958283083,1.0102529741075343,0.26666666666666666,548.043464165698,2339.2394186037714,9404.668220723615,0.24873173233789903,12291.951103493084,4.458555517764441,19.0306599734115,76.51078450882407,19.9187484306352,80.0812515693648,"34560, 49920",34560,49920
