UNIX,EDA
1678175592.25,1.254986
1678175592.5,1.203723
1678175592.75,1.228073
1678175593.0,1.239607
1678175593.25,1.238325
1678175593.5,1.234481
1678175593.75,1.229355
1678175594.0,1.228073
1678175594.25,1.229355
1678175594.5,1.234481
1678175594.75,1.230636
1678175595.0,1.22551
1678175595.25,1.224228
1678175595.5,1.226791
1678175595.75,1.226791
1678175596.0,1.22551
1678175596.25,1.22551
1678175596.5,1.222947
1678175596.75,1.224228
1678175597.0,1.228073
1678175597.25,1.222947
1678175597.5,1.211413
1678175597.75,1.216539
1678175598.0,1.213976
1678175598.25,1.220384
1678175598.5,1.213976
1678175598.75,1.212694
1678175599.0,1.20885
1678175599.25,1.210131
1678175599.5,1.210131
1678175599.75,1.211413
1678175600.0,1.206286
1678175600.25,1.203723
1678175600.5,1.198597
1678175600.75,1.198597
1678175601.0,1.198597
1678175601.25,1.197315
1678175601.5,1.192189
1678175601.75,1.194752
1678175602.0,1.187063
1678175602.25,1.188345
1678175602.5,1.185781
1678175602.75,1.190908
1678175603.0,1.181937
1678175603.25,1.179374
1678175603.5,1.176811
1678175603.75,1.185781
1678175604.0,1.174247
1678175604.25,1.175529
1678175604.5,1.178092
1678175604.75,1.175529
1678175605.0,1.169121
1678175605.25,1.178092
1678175605.5,1.178092
1678175605.75,1.169121
1678175606.0,1.163995
1678175606.25,1.162713
1678175606.5,1.162713
1678175606.75,1.163995
1678175607.0,1.156305
1678175607.25,1.157587
1678175607.5,1.155024
1678175607.75,1.152461
1678175608.0,1.151179
1678175608.25,1.152461
1678175608.5,1.14349
1678175608.75,1.138364
1678175609.0,1.139645
1678175609.25,1.137082
1678175609.5,1.1358
1678175609.75,1.130674
1678175610.0,1.128111
1678175610.25,1.12683
1678175610.5,1.122985
1678175610.75,1.122985
1678175611.0,1.121703
1678175611.25,1.116577
1678175611.5,1.115296
1678175611.75,1.111451
1678175612.0,1.107606
1678175612.25,1.111451
1678175612.5,1.108888
1678175612.75,1.105043
1678175613.0,1.099917
1678175613.25,1.098635
1678175613.5,1.10248
1678175613.75,1.101198
1678175614.0,1.097354
1678175614.25,1.099917
1678175614.5,1.10248
1678175614.75,1.103761
1678175615.0,1.10248
1678175615.25,1.103761
1678175615.5,1.110169
1678175615.75,1.105043
1678175616.0,1.101198
1678175616.25,1.099917
1678175616.5,1.09479
1678175616.75,1.09479
1678175617.0,1.089664
1678175617.25,1.093509
1678175617.5,1.090946
1678175617.75,1.08582
1678175618.0,1.087101
1678175618.25,1.081975
1678175618.5,1.080693
1678175618.75,1.075567
1678175619.0,1.073004
1678175619.25,1.073004
1678175619.5,1.071722
1678175619.75,1.066596
1678175620.0,1.065315
1678175620.25,1.064033
1678175620.5,1.066596
1678175620.75,1.06147
1678175621.0,1.056344
1678175621.25,1.05378
1678175621.5,1.052499
1678175621.75,1.052499
1678175622.0,1.047373
1678175622.25,1.04481
1678175622.5,1.043528
1678175622.75,1.04481
1678175623.0,1.039683
1678175623.25,1.029431
1678175623.5,1.069159
1678175623.75,1.055062
1678175624.0,0.942285
1678175624.25,0.966634
1678175624.5,0.966634
1678175624.75,0.966634
1678175625.0,0.967916
1678175625.25,0.949974
1678175625.5,0.960226
1678175625.75,1.012771
1678175626.0,1.012771
1678175626.25,1.016615
1678175626.5,1.019178
1678175626.75,1.019178
1678175627.0,1.015334
1678175627.25,1.017897
1678175627.5,1.012771
1678175627.75,1.012771
1678175628.0,1.010207
1678175628.25,1.008926
1678175628.5,1.005081
1678175628.75,1.006363
1678175629.0,1.005081
1678175629.25,1.008926
1678175629.5,1.006363
1678175629.75,0.999955
1678175630.0,0.999955
1678175630.25,1.002518
1678175630.5,0.998673
1678175630.75,0.994829
1678175631.0,0.990984
1678175631.25,0.99611
1678175631.5,0.993547
1678175631.75,0.993547
1678175632.0,0.990984
1678175632.25,0.988421
1678175632.5,0.989702
1678175632.75,0.983295
1678175633.0,0.988421
1678175633.25,0.983295
1678175633.5,0.982013
1678175633.75,0.978168
1678175634.0,0.975605
1678175634.25,0.973042
1678175634.5,0.973042
1678175634.75,0.976887
1678175635.0,0.975605
1678175635.25,0.973042
1678175635.5,0.97176
1678175635.75,0.97176
1678175636.0,0.970479
1678175636.25,0.966634
1678175636.5,0.966634
1678175636.75,0.796186
1678175637.0,0.759021
1678175637.25,0.76671
1678175637.5,0.75774
1678175637.75,0.802594
1678175638.0,0.81541
1678175638.25,0.820536
1678175638.5,0.819255
1678175638.75,0.805157
1678175639.0,0.64368
1678175639.25,0.61036
1678175639.5,0.644962
1678175639.75,0.415562
1678175640.0,0.49495
1678175640.25,0.056656
1678175640.5,0.643611
1678175640.75,0.676932
1678175641.0,0.701282
1678175641.25,0.721787
1678175641.5,0.735884
1678175641.75,0.78202
1678175642.0,0.761515
1678175642.25,0.849943
1678175642.5,0.931963
1678175642.75,0.957594
1678175643.0,0.969128
1678175643.25,0.984507
1678175643.5,0.992196
1678175643.75,0.99476
1678175644.0,0.999886
1678175644.25,0.998604
1678175644.5,0.996041
1678175644.75,0.999886
1678175645.0,0.998604
1678175645.25,1.007575
1678175645.5,1.005012
1678175645.75,0.998604
1678175646.0,1.005012
1678175646.25,1.002449
1678175646.5,0.278366
1678175646.75,0.160462
1678175647.0,0.170715
1678175647.25,0.205317
1678175647.5,0.243764
1678175647.75,0.257861
1678175648.0,0.266832
1678175648.25,0.275803
1678175648.5,0.301434
1678175648.75,0.046403
1678175649.0,0.35526
1678175649.25,0.474445
1678175649.5,0.496232
1678175649.75,0.515455
1678175650.0,0.526989
1678175650.25,0.414212
1678175650.5,0.132268
1678175650.75,0.0
1678175651.0,0.219147
1678175651.25,0.179419
1678175651.5,0.603616
1678175651.75,0.822763
1678175652.0,1.024235
1678175652.25,0.888459
1678175652.5,0.915372
1678175652.75,0.93075
1678175653.0,0.943566
1678175653.25,0.960226
1678175653.5,0.928187
1678175653.75,0.934595
1678175654.0,0.967916
1678175654.25,0.965353
1678175654.5,0.834633
1678175654.75,0.838478
1678175655.0,0.866672
1678175655.25,0.879488
1678175655.5,0.888459
1678175655.75,0.894867
1678175656.0,0.903838
1678175656.25,0.903838
1678175656.5,0.902556
1678175656.75,0.907682
1678175657.0,0.905119
1678175657.25,0.902556
1678175657.5,0.902556
1678175657.75,0.899993
1678175658.0,0.903838
1678175658.25,0.905119
1678175658.5,0.903838
1678175658.75,0.902556
1678175659.0,0.906401
1678175659.25,0.906401
1678175659.5,0.911527
1678175659.75,0.910245
1678175660.0,0.907682
1678175660.25,0.910245
1678175660.5,0.911527
1678175660.75,0.924343
1678175661.0,0.925624
1678175661.25,0.928187
1678175661.5,0.93075
1678175661.75,0.984576
1678175662.0,0.779526
1678175662.25,0.447601
1678175662.5,0.110481
1678175662.75,0.0
1678175663.0,0.01666
1678175663.25,0.058952
1678175663.5,0.121748
1678175663.75,0.818918
1678175664.0,0.907613
1678175664.25,0.817904
1678175664.5,0.851224
1678175664.75,0.86404
1678175665.0,0.876856
1678175665.25,0.896079
1678175665.5,0.901205
1678175665.75,0.903769
1678175666.0,0.919147
1678175666.25,0.920429
1678175666.5,0.922992
1678175666.75,0.922992
1678175667.0,0.920429
1678175667.25,0.92171
1678175667.5,0.92171
1678175667.75,0.922992
1678175668.0,0.920429
1678175668.25,0.92171
1678175668.5,0.917866
1678175668.75,0.915303
1678175669.0,0.917866
1678175669.25,0.92171
1678175669.5,0.920429
1678175669.75,0.917866
1678175670.0,0.916584
1678175670.25,0.915303
1678175670.5,0.91274
1678175670.75,0.914021
1678175671.0,0.908895
1678175671.25,0.908895
1678175671.5,0.907613
1678175671.75,0.903769
1678175672.0,0.906332
1678175672.25,0.917866
1678175672.5,0.917866
1678175672.75,0.919147
1678175673.0,0.915303
1678175673.25,0.915303
1678175673.5,0.91274
1678175673.75,0.910176
1678175674.0,0.907613
1678175674.25,0.902487
1678175674.5,0.898642
1678175674.75,0.894798
1678175675.0,0.897361
1678175675.25,0.902487
1678175675.5,0.90505
1678175675.75,0.899924
1678175676.0,0.903769
1678175676.25,0.908895
1678175676.5,0.92171
1678175676.75,0.928118
1678175677.0,0.91274
1678175677.25,0.91274
1678175677.5,0.911458
1678175677.75,0.910176
1678175678.0,0.908895
1678175678.25,0.906332
1678175678.5,0.906332
1678175678.75,0.925555
1678175679.0,0.919147
1678175679.25,0.916584
1678175679.5,0.916584
1678175679.75,0.911458
1678175680.0,0.911458
1678175680.25,0.908895
1678175680.5,0.902487
1678175680.75,0.903769
1678175681.0,0.902487
1678175681.25,0.902487
1678175681.5,0.885827
1678175681.75,0.881982
1678175682.0,0.881982
1678175682.25,0.879419
1678175682.5,0.879419
1678175682.75,0.878137
1678175683.0,0.870448
1678175683.25,0.873011
1678175683.5,0.870448
1678175683.75,0.870448
1678175684.0,0.866603
1678175684.25,0.866603
1678175684.5,0.865322
1678175684.75,0.861477
1678175685.0,0.857632
1678175685.25,0.862759
1678175685.5,0.855069
1678175685.75,0.855069
1678175686.0,0.852506
1678175686.25,0.848661
1678175686.5,0.84738
1678175686.75,0.846098
1678175687.0,0.844817
1678175687.25,0.843535
1678175687.5,0.842254
1678175687.75,0.837127
1678175688.0,0.835846
1678175688.25,0.832001
1678175688.5,0.833283
1678175688.75,0.833283
1678175689.0,0.830719
1678175689.25,0.826875
1678175689.5,0.520581
1678175689.75,0.537242
1678175690.0,0.521863
1678175690.25,0.600038
1678175690.5,0.607728
1678175690.75,0.615417
1678175691.0,0.61798
1678175691.25,0.626951
1678175691.5,0.646174
1678175691.75,0.648738
1678175692.0,0.651301
1678175692.25,0.652582
1678175692.5,0.652582
1678175692.75,0.751263
1678175693.0,0.807651
1678175693.25,0.829438
1678175693.5,0.843535
1678175693.75,0.84738
1678175694.0,0.860195
1678175694.25,0.865322
1678175694.5,0.857632
1678175694.75,0.246327
1678175695.0,0.647456
1678175695.25,0.851224
1678175695.5,0.844817
1678175695.75,0.843535
1678175696.0,0.851224
1678175696.25,0.861477
1678175696.5,0.853788
1678175696.75,0.810214
1678175697.0,0.669243
1678175697.25,0.785865
1678175697.5,0.625669
1678175697.75,0.620543
1678175698.0,0.173278
1678175698.25,0.098947
1678175698.5,0.0
1678175698.75,0.0
1678175699.0,0.026913
1678175699.25,0.070486
1678175699.5,0.663849
1678175699.75,0.834564
1678175700.0,0.671806
1678175700.25,0.760234
1678175700.5,0.811496
1678175700.75,0.826875
1678175701.0,0.826875
1678175701.25,0.721787
1678175701.5,0.761515
1678175701.75,0.826875
1678175702.0,0.853788
1678175702.25,0.851224
1678175702.5,0.878137
1678175702.75,0.892235
1678175703.0,0.893516
1678175703.25,0.896079
1678175703.5,0.925555
1678175703.75,0.910176
1678175704.0,0.866603
1678175704.25,0.961439
1678175704.5,0.990915
1678175704.75,1.007575
1678175705.0,1.012701
1678175705.25,0.929469
1678175705.5,0.937158
1678175705.75,0.935877
1678175706.0,0.923061
1678175706.25,0.905119
1678175706.5,0.917935
1678175706.75,0.707759
1678175707.0,0.357892
1678175707.25,0.0
1678175707.5,0.402411
1678175707.75,0.544664
1678175708.0,0.023068
1678175708.25,0.011534
1678175708.5,0.01666
1678175708.75,0.361401
1678175709.0,0.404974
1678175709.25,0.04101
1678175709.5,0.021787
1678175709.75,0.142253
1678175710.0,0.019223
1678175710.25,0.360119
1678175710.5,0.033321
1678175710.75,0.023068
1678175711.0,0.321672
1678175711.25,0.26272
1678175711.5,0.173011
1678175711.75,0.201205
1678175712.0,0.266565
1678175712.25,0.401129
1678175712.5,0.435731
1678175712.75,0.42676
1678175713.0,0.217866
1678175713.25,0.025631
1678175713.5,0.020505
1678175713.75,0.558761
1678175714.0,0.802258
1678175714.25,1.125479
1678175714.5,0.451446
1678175714.75,0.195064
1678175715.0,0.503921
1678175715.25,0.633359
1678175715.5,0.475727
1678175715.75,0.621825
1678175716.0,0.615417
1678175716.25,0.333473
1678175716.5,0.0
1678175716.75,0.0
1678175717.0,0.089709
1678175717.25,0.194798
1678175717.5,0.210176
1678175717.75,0.264002
1678175718.0,0.36909
1678175718.25,0.439576
1678175718.5,0.792006
1678175718.75,0.357823
1678175719.0,0.139957
1678175719.25,0.34757
1678175719.5,0.506484
1678175719.75,0.544931
1678175720.0,0.594912
1678175720.25,0.783302
1678175720.5,0.86404
1678175720.75,0.876856
1678175721.0,0.926837
1678175721.25,0.902487
1678175721.5,0.728194
1678175721.75,0.0
1678175722.0,0.049981
1678175722.25,0.357556
1678175722.5,0.457518
1678175722.75,0.510062
1678175723.0,0.601053
1678175723.25,0.635655
1678175723.5,0.651034
1678175723.75,0.636937
1678175724.0,0.688199
1678175724.25,0.538523
1678175724.5,0.0
1678175724.75,0.0
1678175725.0,0.26272
1678175725.25,0.612587
1678175725.5,0.633092
1678175725.75,0.712549
1678175726.0,0.751263
1678175726.25,0.610291
1678175726.5,0.623106
1678175726.75,0.624388
1678175727.0,0.632077
1678175727.25,0.555184
1678175727.5,0.484698
1678175727.75,0.498795
1678175728.0,0.516737
1678175728.25,0.538523
1678175728.5,0.537242
1678175728.75,0.45394
1678175729.0,0.474445
1678175729.25,0.485979
1678175729.5,0.485979
1678175729.75,0.501358
1678175730.0,0.489824
1678175730.25,0.497513
1678175730.5,0.507766
1678175730.75,0.614135
1678175731.0,0.630796
1678175731.25,0.687184
1678175731.5,0.706408
1678175731.75,0.692311
1678175732.0,0.717942
1678175732.25,0.701282
1678175732.5,0.697437
1678175732.75,0.7
1678175733.0,0.698719
1678175733.25,0.7
1678175733.5,0.7
1678175733.75,0.7
1678175734.0,0.697437
1678175734.25,0.697437
1678175734.5,0.7
1678175734.75,0.697437
1678175735.0,0.7
1678175735.25,0.660272
1678175735.5,0.596194
1678175735.75,0.596194
1678175736.0,0.596194
1678175736.25,0.598757
1678175736.5,0.597475
1678175736.75,0.587223
1678175737.0,0.669243
1678175737.25,0.611572
1678175737.5,0.588504
1678175737.75,0.585941
1678175738.0,0.588504
1678175738.25,0.588504
1678175738.5,0.59363
1678175738.75,0.592349
1678175739.0,0.588504
1678175739.25,0.59363
1678175739.5,0.592349
1678175739.75,0.594912
1678175740.0,0.592349
1678175740.25,0.59363
1678175740.5,0.592349
1678175740.75,0.59363
1678175741.0,0.594912
1678175741.25,0.592349
1678175741.5,0.589786
1678175741.75,0.610291
1678175742.0,0.667961
1678175742.25,0.682058
1678175742.5,0.670524
1678175742.75,0.676932
1678175743.0,0.669243
1678175743.25,0.624388
1678175743.5,0.626951
1678175743.75,0.628233
1678175744.0,0.629514
1678175744.25,0.629514
1678175744.5,0.647456
1678175744.75,0.705126
1678175745.0,0.769204
1678175745.25,0.805088
1678175745.5,0.830719
1678175745.75,0.829438
1678175746.0,0.83969
1678175746.25,0.842254
1678175746.5,0.721787
1678175746.75,0.707689
1678175747.0,0.75767
1678175747.25,0.821749
1678175747.5,0.851224
1678175747.75,0.855069
1678175748.0,0.861477
1678175748.25,0.871729
1678175748.5,0.885827
1678175748.75,0.897361
1678175749.0,0.638485
1678175749.25,0.609009
1678175749.5,0.603883
1678175749.75,0.600038
1678175750.0,0.605164
1678175750.25,0.605164
1678175750.5,0.606446
1678175750.75,0.605164
1678175751.0,0.603883
1678175751.25,0.603883
1678175751.5,0.60132
1678175751.75,0.600038
1678175752.0,0.598757
1678175752.25,0.597475
1678175752.5,0.594912
1678175752.75,0.594912
1678175753.0,0.591067
1678175753.25,0.589786
1678175753.5,0.592349
1678175753.75,0.591067
1678175754.0,0.589786
1678175754.25,0.589786
1678175754.5,0.588504
1678175754.75,0.609009
1678175755.0,0.615417
1678175755.25,0.589786
1678175755.5,0.585941
1678175755.75,0.639767
1678175756.0,0.680777
1678175756.25,0.708971
1678175756.5,0.710253
1678175756.75,0.711534
1678175757.0,0.719224
1678175757.25,0.723068
1678175757.5,0.721787
1678175757.75,0.721787
1678175758.0,0.712816
1678175758.25,0.7
1678175758.5,0.653864
1678175758.75,0.633359
1678175759.0,0.630796
1678175759.25,0.619262
1678175759.5,0.625669
1678175759.75,0.624388
1678175760.0,0.620543
1678175760.25,0.623106
1678175760.5,0.621825
1678175760.75,0.623106
1678175761.0,0.621825
1678175761.25,0.623106
1678175761.5,0.621825
1678175761.75,0.619262
1678175762.0,0.61798
1678175762.25,0.616699
1678175762.5,0.614135
1678175762.75,0.612854
1678175763.0,0.616699
1678175763.25,0.614135
1678175763.5,0.609009
1678175763.75,0.609009
1678175764.0,0.603883
1678175764.25,0.603883
1678175764.5,0.602601
1678175764.75,0.603883
1678175765.0,0.610291
1678175765.25,0.610291
1678175765.5,0.598757
1678175765.75,0.594912
1678175766.0,0.589786
1678175766.25,0.602601
1678175766.5,0.60132
1678175766.75,0.59363
1678175767.0,0.592349
1678175767.25,0.59363
1678175767.5,0.60132
1678175767.75,0.606446
1678175768.0,0.623106
1678175768.25,0.626951
1678175768.5,0.620543
1678175768.75,0.615417
1678175769.0,0.602601
1678175769.25,0.614135
1678175769.5,0.639767
1678175769.75,0.63464
1678175770.0,0.637204
1678175770.25,0.637204
1678175770.5,0.641048
1678175770.75,0.648738
1678175771.0,0.676932
1678175771.25,0.711534
1678175771.5,0.667961
1678175771.75,0.665398
1678175772.0,0.643611
1678175772.25,0.643611
1678175772.5,0.619262
1678175772.75,0.623106
1678175773.0,0.633359
1678175773.25,0.696155
1678175773.5,0.739729
1678175773.75,0.780739
1678175774.0,0.794836
1678175774.25,0.794836
1678175774.5,0.794836
1678175774.75,0.794836
1678175775.0,0.776894
1678175775.25,0.774331
1678175775.5,0.778175
1678175775.75,0.779457
1678175776.0,0.778175
1678175776.25,0.779457
1678175776.5,0.780739
1678175776.75,0.778175
1678175777.0,0.778175
1678175777.25,0.779457
1678175777.5,0.776894
1678175777.75,0.778175
1678175778.0,0.773049
1678175778.25,0.773049
1678175778.5,0.766641
1678175778.75,0.774331
1678175779.0,0.767923
1678175779.25,0.76536
1678175779.5,0.775612
1678175779.75,0.76536
1678175780.0,0.769204
1678175780.25,0.764078
1678175780.5,0.755107
1678175780.75,0.752544
1678175781.0,0.748699
1678175781.25,0.728194
1678175781.5,0.711534
1678175781.75,0.733321
1678175782.0,0.775612
1678175782.25,0.873011
1678175782.5,0.861477
1678175782.75,0.870448
1678175783.0,0.907613
1678175783.25,0.925555
1678175783.5,0.931963
1678175783.75,0.930681
1678175784.0,0.903769
1678175784.25,0.889671
1678175784.5,0.926837
1678175784.75,0.926837
1678175785.0,0.926837
1678175785.25,0.848661
1678175785.5,0.870448
1678175785.75,0.928118
1678175786.0,0.925555
1678175786.25,0.842254
1678175786.5,0.84738
1678175786.75,0.830719
1678175787.0,0.830719
1678175787.25,0.832001
1678175787.5,0.828156
1678175787.75,0.894798
1678175788.0,0.88839
1678175788.25,0.860195
1678175788.5,0.869166
1678175788.75,0.892235
1678175789.0,0.901205
1678175789.25,0.907613
1678175789.5,0.799962
1678175789.75,0.817904
1678175790.0,0.849943
1678175790.25,0.696155
1678175790.5,0.808933
1678175790.75,0.920429
1678175791.0,0.943497
1678175791.25,0.939652
1678175791.5,0.934526
1678175791.75,0.902487
1678175792.0,0.935808
1678175792.25,0.906332
1678175792.5,0.938371
1678175792.75,0.934526
1678175793.0,0.933244
1678175793.25,0.919147
1678175793.5,0.833283
1678175793.75,0.92171
1678175794.0,0.925555
1678175794.25,0.924274
1678175794.5,0.925555
1678175794.75,0.926837
1678175795.0,0.92171
1678175795.25,0.920429
1678175795.5,0.919147
1678175795.75,0.917866
1678175796.0,0.919147
1678175796.25,0.930681
